Generator,Scenario,Category
KwoiekCreek1_WI,nonfocus_Columbia_Grid,Hydro_WI
KwoiekCreek2_WI,nonfocus_Columbia_Grid,Hydro_WI
KwoiekCreek3_WI,nonfocus_Columbia_Grid,Hydro_WI
KwoiekCreek4_WI,nonfocus_Columbia_Grid,Hydro_WI
KyoceraInternational_WI,nonfocus_CAISO,IC_WI
Kyrene1_WI,nonfocus_West_Connect,NG_ST_WI
Kyrene2_WI,nonfocus_West_Connect,NG_ST_WI
Kyrene4_WI,nonfocus_West_Connect,CT_WI
Kyrene5_WI,nonfocus_West_Connect,CT_WI
Kyrene6_WI,nonfocus_West_Connect,CT_WI
Kyrene7CC-Total_WI,nonfocus_West_Connect,CC_WI
Kyrene7CC-Total_WI,nonfocus_West_Connect,CC_WI
LANL_TA_3_1_WI,nonfocus_West_Connect,NG_ST_WI
LANL_TA_3_2_WI,nonfocus_West_Connect,NG_ST_WI
LANL_TA_3_3_WI,nonfocus_West_Connect,NG_ST_WI
LANL_TA_3_GT1_WI,nonfocus_West_Connect,CT_WI
LA_Wilmington2_WI,nonfocus_CAISO,NG_ST_WI
LONGLAKEG1-2_WI,nonfocus_Columbia_Grid,CT_WI
LONGLAKEG2_1_WI,nonfocus_Columbia_Grid,CT_WI
LONGLAKEGT3_1_WI,nonfocus_Columbia_Grid,CT_WI
LONGLAKEGT4_1_WI,nonfocus_Columbia_Grid,CT_WI
LOS_BANOS_QF_WI,nonfocus_CAISO,Hydro_WI
LOTTWWTP_WI,nonfocus_Columbia_Grid,Biomass_WI
L_Bonnington_1_WI,nonfocus_Columbia_Grid,Hydro_WI
L_Bonnington_2_WI,nonfocus_Columbia_Grid,Hydro_WI
L_Bonnington_3_WI,nonfocus_Columbia_Grid,Hydro_WI
La Rosita I_WI,nonfocus_West_Connect,CC_WI
LaGrande_1_WI,nonfocus_Columbia_Grid,Hydro_WI
LaGrande_2_WI,nonfocus_Columbia_Grid,Hydro_WI
LaGrande_3_WI,nonfocus_Columbia_Grid,Hydro_WI
LaGrande_4_WI,nonfocus_Columbia_Grid,Hydro_WI
LaGrande_5_WI,nonfocus_Columbia_Grid,Hydro_WI
LaJoyaDelSol_WI,nonfocus_CAISO,2024_PV_WI
LaLuzEnergyCenter1_WI,nonfocus_West_Connect,CT_WI
LaLuzEnergyCenter2_WI,nonfocus_West_Connect,CT_WI
LaPaloma1_WI,nonfocus_CAISO,CC_WI
LaPaloma2_WI,nonfocus_CAISO,CC_WI
LaPaloma3_WI,nonfocus_CAISO,CC_WI
LaPaloma4_WI,nonfocus_CAISO,CC_WI
LaRosita1CC-Total_WI,nonfocus_CAISO,CC_WI
LaRosita1CC-Total_WI,nonfocus_CAISO,CC_WI
LaRosita1CC-Total_WI,nonfocus_CAISO,CC_WI
LaRosita1CC-Total_WI,nonfocus_CAISO,CC_WI
LaRosita2CC-Total_WI,nonfocus_CAISO,CC_WI
LaRosita2CC-Total_WI,nonfocus_CAISO,CC_WI
La_Grange_1_WI,nonfocus_CAISO,Hydro_WI
La_Grange_2_WI,nonfocus_CAISO,Hydro_WI
La_Joie_1_WI,nonfocus_Columbia_Grid,Hydro_WI
La_Senita_1_WI,nonfocus_West_Connect,2024_PV_WI
Ladore_Falls_1_WI,nonfocus_Columbia_Grid,Hydro_WI
Ladore_Falls_2_WI,nonfocus_Columbia_Grid,Hydro_WI
LagunaBelle_Agg_WI,nonfocus_CAISO,Biomass_WI
Lahontan_1_WI,nonfocus_West_Connect,Hydro_WI
Lahontan_2_WI,nonfocus_West_Connect,Hydro_WI
Lahontan_3_WI,nonfocus_West_Connect,Hydro_WI
LakeCreek_BPA1_WI,nonfocus_Columbia_Grid,Hydro_WI
LakeCreek_BPA2_WI,nonfocus_Columbia_Grid,Hydro_WI
LakeHodges1_WI,nonfocus_CAISO,PS_WI
LakeHodges2_WI,nonfocus_CAISO,PS_WI
LakeMathews_WI,nonfocus_CAISO,Hydro_WI
LakeMendocino_WI,nonfocus_CAISO,Hydro_WI
LakeSide2CC-Total_WI,nonfocus_Northern_Tier,CC_WI
LakeSide2CC-Total_WI,nonfocus_Northern_Tier,CC_WI
LakeSide2CC-Total_WI,nonfocus_Northern_Tier,CC_WI
LakeSideCC-Total_WI,nonfocus_Northern_Tier,CC_WI
LakeSideCC-Total_WI,nonfocus_Northern_Tier,CC_WI
LakeSideCC-Total_WI,nonfocus_Northern_Tier,CC_WI
Lake_L1_WI,nonfocus_CAISO,CT_WI
Lakewood_Hydro_WI,nonfocus_West_Connect,Hydro_WI
Lamar Plant 01_WI,nonfocus_West_Connect,2024_Wind_WI
Lamar_Plant_4_WI,nonfocus_West_Connect,Coal_ST_WI
Lamar_Plant_6_WI,nonfocus_West_Connect,Coal_ST_WI
Lambie_EC_WI,nonfocus_CAISO,CT_WI
LamontUprStave1_WI,nonfocus_Columbia_Grid,Hydro_WI
LamontUprStave2_WI,nonfocus_Columbia_Grid,Hydro_WI
Landfill1_NEDO_WI,nonfocus_West_Connect,2024_PV_WI
Landfill2_PPA_WI,nonfocus_West_Connect,2024_PV_WI
Lange_WI,nonfocus_West_Connect,CT_WI
LangleyGulchCC-Total_WI,nonfocus_Northern_Tier,CC_WI
LangleyGulchCC-Total_WI,nonfocus_Northern_Tier,CC_WI
LaramieRiver2_WI,nonfocus_West_Connect,Coal_ST_WI
LaramieRiver3_WI,nonfocus_West_Connect,Coal_ST_WI
Larkspur1_WI,nonfocus_CAISO,CT_WI
Larkspur2_WI,nonfocus_CAISO,CT_WI
LasVegasCg1CC-Total_WI,nonfocus_West_Connect,CC_WI
LasVegasCg2CC1-Total_WI,nonfocus_West_Connect,CC_WI
LasVegasCg2CC2-Total_WI,nonfocus_West_Connect,CC_WI
LasVegasSolarEC_WI,nonfocus_West_Connect,2024_PV_WI
Lassen1_WI,nonfocus_CAISO,CT_WI
Lassen_QF_WI,nonfocus_CAISO,Coal_ST_WI
LateralVentures_WI,nonfocus_Northern_Tier,Hydro_WI
Leaburg_1_WI,nonfocus_Columbia_Grid,Hydro_WI
Leaburg_2_WI,nonfocus_Columbia_Grid,Hydro_WI
Leaning Juniper 1_WI,nonfocus_Northern_Tier,2024_Wind_WI
Lemolo1-1_WI,nonfocus_Northern_Tier,Hydro_WI
Lemolo_2_1_WI,nonfocus_Northern_Tier,Hydro_WI
Lemoyne_1_WI,nonfocus_Northern_Tier,Hydro_WI
Lethbridge_EC_WI,nonfocus_Columbia_Grid,CT_WI
Lewiston_1_WI,nonfocus_CAISO,Hydro_WI
Libby_1_WI,nonfocus_Columbia_Grid,Hydro_WI
Libby_2_WI,nonfocus_Columbia_Grid,Hydro_WI
Libby_3_WI,nonfocus_Columbia_Grid,Hydro_WI
Libby_4_WI,nonfocus_Columbia_Grid,Hydro_WI
Libby_5_WI,nonfocus_Columbia_Grid,Hydro_WI
Lime Wind_WI,nonfocus_Northern_Tier,2024_Wind_WI
LimeSaddle1_WI,nonfocus_CAISO,Hydro_WI
LimeSaddle2_WI,nonfocus_CAISO,Hydro_WI
Limon 3_WI,nonfocus_West_Connect,2024_Wind_WI
Limon1_WI,nonfocus_West_Connect,CT_WI
Limon2_WI,nonfocus_West_Connect,CT_WI
Lincoln4_WI,nonfocus_CAISO,Biomass_WI
LincolnLF1_WI,nonfocus_CAISO,Biomass_WI
LincolnLF2_WI,nonfocus_CAISO,Biomass_WI
LincolnLF3_WI,nonfocus_CAISO,Biomass_WI
LincolnLF4_WI,nonfocus_CAISO,Biomass_WI
LincolnLF5_WI,nonfocus_CAISO,Biomass_WI
LincolnLF6_WI,nonfocus_CAISO,Biomass_WI
LindeWilmingtn1_WI,nonfocus_CAISO,CT_WI
Linden Ranch_WI,nonfocus_Columbia_Grid,2024_Wind_WI
Lithehipe_Agg_WI,nonfocus_CAISO,CT_WI
LittleMac1_WI,nonfocus_Northern_Tier,Hydro_WI
LittleMac2_WI,nonfocus_Northern_Tier,Hydro_WI
LittleMac3_WI,nonfocus_Northern_Tier,Hydro_WI
LittleMac4_WI,nonfocus_Northern_Tier,Hydro_WI
LittleWoodHydro_WI,nonfocus_Northern_Tier,Hydro_WI
Little_Falls_1_WI,nonfocus_Columbia_Grid,Hydro_WI
Little_Falls_2_WI,nonfocus_Columbia_Grid,Hydro_WI
Little_Falls_3_WI,nonfocus_Columbia_Grid,Hydro_WI
Little_Falls_4_WI,nonfocus_Columbia_Grid,Hydro_WI
Little_Goose_1_WI,nonfocus_Columbia_Grid,Hydro_WI
Little_Goose_2_WI,nonfocus_Columbia_Grid,Hydro_WI
Little_Goose_3_WI,nonfocus_Columbia_Grid,Hydro_WI
Little_Goose_4_WI,nonfocus_Columbia_Grid,Hydro_WI
Little_Goose_5_WI,nonfocus_Columbia_Grid,Hydro_WI
Little_Goose_6_WI,nonfocus_Columbia_Grid,Hydro_WI
LittlewoodArksh_WI,nonfocus_Northern_Tier,Hydro_WI
LiveOakCogen_WI,nonfocus_CAISO,CT_WI
Lockwood1_WI,nonfocus_West_Connect,Biomass_WI
Lockwood2_WI,nonfocus_West_Connect,Biomass_WI
LodiEnergyCC-Total_WI,nonfocus_CAISO,CC_WI
LodiEnergyCC-Total_WI,nonfocus_CAISO,CC_WI
LodiSTIG_WI,nonfocus_CAISO,CT_WI
Lodi_1_WI,nonfocus_CAISO,CT_WI
Log_Creek_1_WI,nonfocus_Columbia_Grid,Hydro_WI
Logan County_WI,nonfocus_West_Connect,2024_Wind_WI
LoganCity1_WI,nonfocus_Northern_Tier,CT_WI
LoganCity2_WI,nonfocus_Northern_Tier,CT_WI
LoganCity3_WI,nonfocus_Northern_Tier,CT_WI
LomaLindaCC-Total_WI,nonfocus_CAISO,CC_WI
LongBeachCC-Total_WI,nonfocus_CAISO,CC_WI
LongBeach_GT1_WI,nonfocus_CAISO,CT_WI
LongBeach_GT2_WI,nonfocus_CAISO,CT_WI
LongBeach_GT3_WI,nonfocus_CAISO,CT_WI
LongBeach_GT4_WI,nonfocus_CAISO,CT_WI
LongLake1_WI,nonfocus_Columbia_Grid,Hydro_WI
LongLake2_WI,nonfocus_Columbia_Grid,Hydro_WI
Long_Lake_1_WI,nonfocus_Columbia_Grid,Hydro_WI
Long_Lake_2_WI,nonfocus_Columbia_Grid,Hydro_WI
Long_Lake_3_WI,nonfocus_Columbia_Grid,Hydro_WI
Long_Lake_4_WI,nonfocus_Columbia_Grid,Hydro_WI
Longmont_1_WI,nonfocus_West_Connect,Hydro_WI
Longmont_2_WI,nonfocus_West_Connect,Hydro_WI
LongviewFibre4_WI,nonfocus_Columbia_Grid,Biomass_WI
LongviewFibre6_WI,nonfocus_Columbia_Grid,Biomass_WI
LongviewFibre7_WI,nonfocus_Columbia_Grid,Biomass_WI
Lookout_Point_1_WI,nonfocus_Columbia_Grid,Hydro_WI
Lookout_Point_2_WI,nonfocus_Columbia_Grid,Hydro_WI
Lookout_Point_3_WI,nonfocus_Columbia_Grid,Hydro_WI
Loon_Lake_H1_WI,nonfocus_CAISO,Hydro_WI
Lopez_Canyon_1_WI,nonfocus_CAISO,Biomass_WI
Lordsburg1_WI,nonfocus_West_Connect,CT_WI
Lordsburg2_WI,nonfocus_West_Connect,CT_WI
LosAlamosPVSite1_WI,nonfocus_West_Connect,2024_PV_WI
LosEsterosCC-Total_WI,nonfocus_CAISO,CC_WI
LosEsterosCC-Total_WI,nonfocus_CAISO,CC_WI
LosEsterosCC-Total_WI,nonfocus_CAISO,CC_WI
LosEsterosCC-Total_WI,nonfocus_CAISO,CC_WI
LosEsterosCC-Total_WI,nonfocus_CAISO,CC_WI
LosEsteros_GT1_WI,nonfocus_CAISO,CT_WI
LosEsteros_GT2_WI,nonfocus_CAISO,CT_WI
LosEsteros_GT3_WI,nonfocus_CAISO,CT_WI
LosEsteros_GT4_WI,nonfocus_CAISO,CT_WI
LosLunasSolar1_WI,nonfocus_West_Connect,2024_PV_WI
LosLunasSolar2_WI,nonfocus_West_Connect,2024_PV_WI
LosMedanosCC-Total_WI,nonfocus_CAISO,CC_WI
LosMedanosCC-Total_WI,nonfocus_CAISO,CC_WI
LosMedanosCC-Total_WI,nonfocus_CAISO,CC_WI
Lost Hills_WI,nonfocus_CAISO,2024_PV_WI
LostCreek_CA_WI,nonfocus_CAISO,Hydro_WI
LostCreek_OR1_WI,nonfocus_Columbia_Grid,Hydro_WI
LostCreek_OR2_WI,nonfocus_Columbia_Grid,Hydro_WI
LostHillsCogen4_WI,nonfocus_CAISO,CT_WI
LostHillsCogen5_WI,nonfocus_CAISO,CT_WI
LostHillsCogen6_WI,nonfocus_CAISO,CT_WI
LowGap_QF_WI,nonfocus_CAISO,Hydro_WI
LowLineMdwy2SoForks1_WI,nonfocus_Northern_Tier,Hydro_WI
LowLineMdwy2SoForks2_WI,nonfocus_Northern_Tier,Hydro_WI
LowLineMidway1_WI,nonfocus_Northern_Tier,Hydro_WI
LowLineRapids_WI,nonfocus_Northern_Tier,Hydro_WI
Lowe1_1_WI,nonfocus_Columbia_Grid,CT_WI
LowerBaker4_WI,nonfocus_Columbia_Grid,Hydro_WI
LowerBear1_WI,nonfocus_Columbia_Grid,Hydro_WI
LowerBear2_WI,nonfocus_Columbia_Grid,Hydro_WI
LowerMonumentl1_WI,nonfocus_Columbia_Grid,Hydro_WI
LowerMonumentl2_WI,nonfocus_Columbia_Grid,Hydro_WI
LowerMonumentl3_WI,nonfocus_Columbia_Grid,Hydro_WI
LowerMonumentl4_WI,nonfocus_Columbia_Grid,Hydro_WI
LowerMonumentl5_WI,nonfocus_Columbia_Grid,Hydro_WI
LowerMonumentl6_WI,nonfocus_Columbia_Grid,Hydro_WI
LowerNo12_WI,nonfocus_Columbia_Grid,Hydro_WI
LowerNo21_WI,nonfocus_Columbia_Grid,Hydro_WI
Lower_Baker_3_WI,nonfocus_Columbia_Grid,Hydro_WI
Lower_Clowhom_1_WI,nonfocus_Columbia_Grid,Hydro_WI
Lower_Granite_1_WI,nonfocus_Columbia_Grid,Hydro_WI
Lower_Granite_2_WI,nonfocus_Columbia_Grid,Hydro_WI
Lower_Granite_3_WI,nonfocus_Columbia_Grid,Hydro_WI
Lower_Granite_4_WI,nonfocus_Columbia_Grid,Hydro_WI
Lower_Granite_5_WI,nonfocus_Columbia_Grid,Hydro_WI
Lower_Granite_6_WI,nonfocus_Columbia_Grid,Hydro_WI
Lower_Malad_1_WI,nonfocus_Northern_Tier,Hydro_WI
Lower_Molina_1_WI,nonfocus_West_Connect,Hydro_WI
Lower_Salmon_1_WI,nonfocus_Northern_Tier,Hydro_WI
Lower_Salmon_2_WI,nonfocus_Northern_Tier,Hydro_WI
Lower_Salmon_3_WI,nonfocus_Northern_Tier,Hydro_WI
Lower_Salmon_4_WI,nonfocus_Northern_Tier,Hydro_WI
Loyalton_1_WI,nonfocus_West_Connect,Biomass_WI
LuckyPeak131_WI,nonfocus_Northern_Tier,Hydro_WI
LuckyPeak132_WI,nonfocus_Northern_Tier,Hydro_WI
LuckyPeak133_WI,nonfocus_Northern_Tier,Hydro_WI
Luke_AFB_WI,nonfocus_West_Connect,2024_PV_WI
LunaCC-Total_WI,nonfocus_West_Connect,CC_WI
LunaCC-Total_WI,nonfocus_West_Connect,CC_WI
LunaCC-Total_WI,nonfocus_West_Connect,CC_WI
Lund Hill_WI,nonfocus_Columbia_Grid,2024_Wind_WI
Lundy1_WI,nonfocus_CAISO,Hydro_WI
Lundy2_WI,nonfocus_CAISO,Hydro_WI
Lwr Snk Dutch Flats_WI,nonfocus_Columbia_Grid,2024_Wind_WI
Lwr Snk Kuhl Ridge_WI,nonfocus_Columbia_Grid,2024_Wind_WI
LytleCreek1_WI,nonfocus_CAISO,Hydro_WI
LytleCreek2_WI,nonfocus_CAISO,Hydro_WI
MACKAY1_1_WI,nonfocus_Columbia_Grid,CT_WI
MAHKESESG1_1_WI,nonfocus_Columbia_Grid,CT_WI
MAHKESESG2_2_WI,nonfocus_Columbia_Grid,CT_WI
MEAN Kimball Wind_WI,nonfocus_West_Connect,2024_Wind_WI
MEG_ChristinaLk_WI,nonfocus_Columbia_Grid,CT_WI
MEG_ChristingLk_WI,nonfocus_Columbia_Grid,CT_WI
MESA_QF_WI,nonfocus_CAISO,Hydro_WI
MIddleFork1_WI,nonfocus_CAISO,Hydro_WI
MIddleFork2_WI,nonfocus_CAISO,Hydro_WI
MMC-Escondido-Rpwr_WI,nonfocus_CAISO,CT_WI
MMC-Escondido_WI,nonfocus_CAISO,CT_WI
MM_LopezEnergy1_WI,nonfocus_CAISO,Biomass_WI
MM_LopezEnergy2_WI,nonfocus_CAISO,Biomass_WI
MM_SDNorthCity1_WI,nonfocus_CAISO,Biomass_WI
MM_SDNorthCity2_WI,nonfocus_CAISO,Biomass_WI
MM_SDNorthCity3_WI,nonfocus_CAISO,Biomass_WI
MM_SDNorthCity4_WI,nonfocus_CAISO,Biomass_WI
MM_SD_Miramar1_WI,nonfocus_CAISO,Biomass_WI
MM_SD_Miramar2_WI,nonfocus_CAISO,Biomass_WI
MM_SD_Miramar3_WI,nonfocus_CAISO,Biomass_WI
MM_SD_Miramar4_WI,nonfocus_CAISO,Biomass_WI
MM_WestCovina2_WI,nonfocus_CAISO,Biomass_WI
MM_WestCovina3_WI,nonfocus_CAISO,Biomass_WI
Macho Springs_WI,nonfocus_West_Connect,2024_Wind_WI
MachoSprings_PV_WI,nonfocus_West_Connect,2024_PV_WI
Madera_Pwr_1_WI,nonfocus_CAISO,Biomass_WI
Madison_MAD1_WI,nonfocus_Northern_Tier,Hydro_WI
Madison_MAD2_WI,nonfocus_Northern_Tier,Hydro_WI
Madison_MAD3_WI,nonfocus_Northern_Tier,Hydro_WI
Madison_MAD4_WI,nonfocus_Northern_Tier,Hydro_WI
MagicDam1_WI,nonfocus_Northern_Tier,Hydro_WI
MagicDam2_WI,nonfocus_Northern_Tier,Hydro_WI
MagicDam3_WI,nonfocus_Northern_Tier,Hydro_WI
MagnoliaCC-Total_WI,nonfocus_CAISO,CC_WI
MagnoliaCC-Total_WI,nonfocus_CAISO,CC_WI
MainCanal_WI,nonfocus_Columbia_Grid,Hydro_WI
Mainline Windfarm_WI,nonfocus_Northern_Tier,2024_Wind_WI
Malad_River_1_WI,nonfocus_Northern_Tier,Hydro_WI
MalburgCC-Total_WI,nonfocus_CAISO,CC_WI
MalburgCC-Total_WI,nonfocus_CAISO,CC_WI
MalburgCC-Total_WI,nonfocus_CAISO,CC_WI
MammothPool1_WI,nonfocus_CAISO,Hydro_WI
MammothPool2_WI,nonfocus_CAISO,Hydro_WI
Mamquam_1_WI,nonfocus_Columbia_Grid,Hydro_WI
Mamquam_2_WI,nonfocus_Columbia_Grid,Hydro_WI
MamthPacfc1-2_WI,nonfocus_CAISO,Geothermal_WI
MamthPacfc1_1_WI,nonfocus_CAISO,Geothermal_WI
MamthPacfc2_1_WI,nonfocus_CAISO,Geothermal_WI
MamthPacfc2_2_WI,nonfocus_CAISO,Geothermal_WI
MamthPacfc2_3_WI,nonfocus_CAISO,Geothermal_WI
MamthPacfc2_T1_WI,nonfocus_CAISO,Geothermal_WI
MamthPacfc2_T2_WI,nonfocus_CAISO,Geothermal_WI
MamthPacfc2_T3_WI,nonfocus_CAISO,Geothermal_WI
MamthPoolFshwtr_WI,nonfocus_CAISO,Hydro_WI
Manchief1_WI,nonfocus_West_Connect,CT_WI
Manchief2_WI,nonfocus_West_Connect,CT_WI
Mandalay_1_WI,nonfocus_CAISO,NG_ST_WI
Mandalay_2_WI,nonfocus_CAISO,NG_ST_WI
Mandalay_3_WI,nonfocus_CAISO,CT_WI
ManitouSprings1_WI,nonfocus_West_Connect,Hydro_WI
ManitouSprings2_WI,nonfocus_West_Connect,Hydro_WI
ManitouSprings3_WI,nonfocus_West_Connect,Hydro_WI
Manzana Wind_WI,nonfocus_CAISO,2024_Wind_WI
ManzanoSolar_WI,nonfocus_West_Connect,2024_PV_WI
MarchPointCC-Total_WI,nonfocus_Columbia_Grid,CC_WI
MarchPointCC-Total_WI,nonfocus_Columbia_Grid,CC_WI
MarchPointCC-Total_WI,nonfocus_Columbia_Grid,CC_WI
MarchPointCC-Total_WI,nonfocus_Columbia_Grid,CC_WI
Marco_Ranch_1_WI,nonfocus_Northern_Tier,Hydro_WI
Marco_Ranch_2_WI,nonfocus_Northern_Tier,Hydro_WI
Marco_Ranch_3_WI,nonfocus_Northern_Tier,Hydro_WI
Marco_Ranch_4_WI,nonfocus_Northern_Tier,Hydro_WI
Marengo_WI,nonfocus_Northern_Tier,2024_Wind_WI
MarianiPackingSolar_WI,nonfocus_CAISO,2024_PV_WI
MarinaLandfillU1_WI,nonfocus_CAISO,Biomass_WI
MarinaLandfillU2_WI,nonfocus_CAISO,Biomass_WI
MarinaLandfillU3_WI,nonfocus_CAISO,Biomass_WI
MarinaLandfillU4_WI,nonfocus_CAISO,Biomass_WI
Marion3_Creek_WI,nonfocus_Columbia_Grid,Hydro_WI
Marion_Inc_WI,nonfocus_Columbia_Grid,Biomass_WI
Mariposa1_WI,nonfocus_CAISO,CT_WI
Mariposa2_WI,nonfocus_CAISO,CT_WI
Mariposa3_WI,nonfocus_CAISO,CT_WI
Mariposa4_WI,nonfocus_CAISO,CT_WI
MarshLanding1_WI,nonfocus_CAISO,CT_WI
MarshLanding2_WI,nonfocus_CAISO,CT_WI
MarshLanding3_WI,nonfocus_CAISO,CT_WI
MarshLanding4_WI,nonfocus_CAISO,CT_WI
Martin_Drake_5_WI,nonfocus_West_Connect,Coal_ST_WI
Martin_Drake_6_WI,nonfocus_West_Connect,Coal_ST_WI
Martin_Drake_7_WI,nonfocus_West_Connect,Coal_ST_WI
MartinezCC-Total_WI,nonfocus_CAISO,CC_WI
MartinezRegen_WI,nonfocus_CAISO,Other_ST_WI
Marys_Lake_1_WI,nonfocus_West_Connect,Hydro_WI
Maxim_Burdett_WI,nonfocus_Columbia_Grid,CT_WI
Maxim_Coaldale_WI,nonfocus_Columbia_Grid,CT_WI
Maxim_FtMcLeod_WI,nonfocus_Columbia_Grid,CT_WI
Maxim_Taber_WI,nonfocus_Columbia_Grid,CT_WI
Maxwell_Hydro_WI,nonfocus_West_Connect,Hydro_WI
Mayfield_41_WI,nonfocus_Columbia_Grid,Hydro_WI
Mayfield_42_WI,nonfocus_Columbia_Grid,Hydro_WI
Mayfield_43_WI,nonfocus_Columbia_Grid,Hydro_WI
Mayfield_44_WI,nonfocus_Columbia_Grid,Hydro_WI
Mazeppa_1_WI,nonfocus_Columbia_Grid,CT_WI
McCall_QF_WI,nonfocus_CAISO,Hydro_WI
McClellan_1_WI,nonfocus_CAISO,CT_WI
McClure_1_WI,nonfocus_CAISO,CT_WI
McClure_2_WI,nonfocus_CAISO,CT_WI
McFadden Ridge_WI,nonfocus_Northern_Tier,2024_Wind_WI
McGinnessHills1_WI,nonfocus_West_Connect,Geothermal_WI
McGinnessHills2_WI,nonfocus_West_Connect,Geothermal_WI
McGinnessHills3_WI,nonfocus_West_Connect,Geothermal_WI
McGrathPeaker_WI,nonfocus_CAISO,CT_WI
McKittrick1_RP_WI,nonfocus_CAISO,CT_WI
McKittrick2_RP_WI,nonfocus_CAISO,CT_WI
McKittrick_Ltd_WI,nonfocus_CAISO,CT_WI
McLymontCreek_WI,nonfocus_Columbia_Grid,Hydro_WI
McMahon_1_WI,nonfocus_Columbia_Grid,CT_WI
McMahon_2_WI,nonfocus_Columbia_Grid,CT_WI
McNair_Creek_1_WI,nonfocus_Columbia_Grid,Hydro_WI
McNary01_WI,nonfocus_Columbia_Grid,Hydro_WI
McNary02_WI,nonfocus_Columbia_Grid,Hydro_WI
McNary03_WI,nonfocus_Columbia_Grid,Hydro_WI
McNary04_WI,nonfocus_Columbia_Grid,Hydro_WI
McNary05_WI,nonfocus_Columbia_Grid,Hydro_WI
McNary06_WI,nonfocus_Columbia_Grid,Hydro_WI
McNary07_WI,nonfocus_Columbia_Grid,Hydro_WI
McNary08_WI,nonfocus_Columbia_Grid,Hydro_WI
McNary09_WI,nonfocus_Columbia_Grid,Hydro_WI
McNary10_WI,nonfocus_Columbia_Grid,Hydro_WI
McNary11_WI,nonfocus_Columbia_Grid,Hydro_WI
McNary12_WI,nonfocus_Columbia_Grid,Hydro_WI
McNary13_WI,nonfocus_Columbia_Grid,Hydro_WI
McNary14_WI,nonfocus_Columbia_Grid,Hydro_WI
McNaryFishway_WI,nonfocus_Columbia_Grid,Hydro_WI
McPhee_1_WI,nonfocus_West_Connect,Hydro_WI
McSwain_1_WI,nonfocus_CAISO,Hydro_WI
Meadow Crk Five Pine_WI,nonfocus_Northern_Tier,2024_Wind_WI
Meadowlake Solar PV_WI,nonfocus_West_Connect,2024_PV_WI
Mears_Creek_1_WI,nonfocus_Columbia_Grid,Hydro_WI
Mecca_1_WI,nonfocus_West_Connect,Biomass_WI
Medicine Bow_WI,nonfocus_West_Connect,2024_Wind_WI
MedicineHat10_WI,nonfocus_Columbia_Grid,CT_WI
MedicineHat11_WI,nonfocus_Columbia_Grid,CT_WI
MedicineHat12_WI,nonfocus_Columbia_Grid,NG_ST_WI
MedicineHat13_WI,nonfocus_Columbia_Grid,CT_WI
MedicineHat15_WI,nonfocus_Columbia_Grid,CT_WI
Mendota_WI,nonfocus_CAISO,Biomass_WI
MenloPark1_WI,nonfocus_CAISO,Biomass_WI
MenloPark2_WI,nonfocus_CAISO,Biomass_WI
MenloPark3_WI,nonfocus_CAISO,Biomass_WI
MenloPark4_WI,nonfocus_CAISO,Biomass_WI
Merced_Falls_1_WI,nonfocus_CAISO,Hydro_WI
MerrittGreen_WI,nonfocus_Columbia_Grid,Biomass_WI
Merwin_1_WI,nonfocus_Northern_Tier,Hydro_WI
Merwin_2_WI,nonfocus_Northern_Tier,Hydro_WI
Merwin_3_WI,nonfocus_Northern_Tier,Hydro_WI
Mesa Wind_WI,nonfocus_CAISO,2024_Wind_WI
Mesa_South_Agg_WI,nonfocus_CAISO,Biomass_WI
Mesquite Solar_WI,nonfocus_West_Connect,2024_PV_WI
MesquiteCC1-Total_WI,nonfocus_West_Connect,CC_WI
MesquiteCC1-Total_WI,nonfocus_West_Connect,CC_WI
MesquiteCC1-Total_WI,nonfocus_West_Connect,CC_WI
MesquiteCC2-Total_WI,nonfocus_West_Connect,CC_WI
MesquiteCC2-Total_WI,nonfocus_West_Connect,CC_WI
MesquiteCC2-Total_WI,nonfocus_West_Connect,CC_WI
MesquiteRecvry_WI,nonfocus_West_Connect,Biomass_WI
MesquiteSolar11_WI,nonfocus_West_Connect,2024_PV_WI
MesquiteSolar110_WI,nonfocus_West_Connect,2024_PV_WI
MesquiteSolar111_WI,nonfocus_West_Connect,2024_PV_WI
MesquiteSolar112_WI,nonfocus_West_Connect,2024_PV_WI
MesquiteSolar12_WI,nonfocus_West_Connect,2024_PV_WI
MesquiteSolar13_WI,nonfocus_West_Connect,2024_PV_WI
MesquiteSolar14_WI,nonfocus_West_Connect,2024_PV_WI
MesquiteSolar15_WI,nonfocus_West_Connect,2024_PV_WI
MesquiteSolar16_WI,nonfocus_West_Connect,2024_PV_WI
MesquiteSolar17_WI,nonfocus_West_Connect,2024_PV_WI
MesquiteSolar18_WI,nonfocus_West_Connect,2024_PV_WI
MesquiteSolar19_WI,nonfocus_West_Connect,2024_PV_WI
MetcalfEnrgyCC-Total_WI,nonfocus_CAISO,CC_WI
MetcalfEnrgyCC-Total_WI,nonfocus_CAISO,CC_WI
MetcalfEnrgyCC-Total_WI,nonfocus_CAISO,CC_WI
Metcalf_QF_WI,nonfocus_CAISO,Hydro_WI
Mexicali1_WI,nonfocus_CAISO,CT_WI
Mexicali2_WI,nonfocus_CAISO,CT_WI
Mexicali3_WI,nonfocus_CAISO,CT_WI
MeyersFalls1_WI,nonfocus_Columbia_Grid,Hydro_WI
