Generator,band,Heat Rate,Load Point,Scenario
4_1_Hines_Energy_Complex,2,9534.491812,159.5832558,focus_FRCC
4_1_Hines_Energy_Complex,3,9583.302584,158.3365116,focus_FRCC
4_1_Hines_Energy_Complex,4,9740.879252,157.0897674,focus_FRCC
4_1_Hines_Energy_Complex,5,9993.796387,155.8430233,focus_FRCC
4_1_Midulla_Generating_Station,1,7348.713357,481,focus_FRCC
4_1_Midulla_Generating_Station,2,7547.042757,405.3316633,focus_FRCC
4_1_Midulla_Generating_Station,3,7656.482535,329.6633267,focus_FRCC
4_1_Midulla_Generating_Station,4,7694.206048,253.99499,focus_FRCC
4_1_Midulla_Generating_Station,5,7748.296458,178.3266533,focus_FRCC
4_1_John_S_Rainey,1,12132.71017,75,focus_SERC
4_1_John_S_Rainey,2,12060.41053,65.22606383,focus_SERC
4_1_John_S_Rainey,3,12260.0286,55.45212766,focus_SERC
4_1_John_S_Rainey,4,13038.30993,45.67819149,focus_SERC
4_1_John_S_Rainey,5,14350.59136,35.90425532,focus_SERC
4_1_Essential_Power_Rock_Springs_LLC,1,10466.31455,164,focus_PJM
4_1_Essential_Power_Rock_Springs_LLC,2,10549.19964,155.03125,focus_PJM
4_1_Essential_Power_Rock_Springs_LLC,3,10718.08628,146.0625,focus_PJM
4_1_Essential_Power_Rock_Springs_LLC,4,10862.80359,137.09375,focus_PJM
4_1_Essential_Power_Rock_Springs_LLC,5,11036.96854,128.125,focus_PJM
4_1_Lagoon_Creek,1,11559.84511,85,focus_TVA
4_1_Lagoon_Creek,2,11782.26214,79.24479167,focus_TVA
4_1_Lagoon_Creek,3,11943.95622,73.48958333,focus_TVA
4_1_Lagoon_Creek,4,12238.62835,67.734375,focus_TVA
4_1_Lagoon_Creek,5,12404.69209,61.97916667,focus_TVA
4_1_Kemper_County,1,11665.38968,82,focus_TVA
4_1_Kemper_County,2,11998.72451,77.57386364,focus_TVA
4_1_Kemper_County,3,12132.10426,73.14772727,focus_TVA
4_1_Kemper_County,4,12317.00226,68.72159091,focus_TVA
4_1_Kemper_County,5,12700.81353,64.29545455,focus_TVA
4_1_Sumpter,1,12472.76427,82.3,focus_MISO
4_1_Sumpter,2,12336.80872,77.3798913,focus_MISO
4_1_Sumpter,3,12574.05495,72.45978261,focus_MISO
4_1_Sumpter,4,12827.10447,67.53967391,focus_MISO
4_1_Sumpter,5,12974.55372,62.61956522,focus_MISO
4_1_Croydon_CT_Generating_Station,1,9433.626256,49,focus_PJM
4_1_Croydon_CT_Generating_Station,2,9737.980561,46.305,focus_PJM
4_1_Croydon_CT_Generating_Station,3,9950.677131,43.61,focus_PJM
4_1_Croydon_CT_Generating_Station,4,10113.04465,40.915,focus_PJM
4_1_Croydon_CT_Generating_Station,5,10222.93276,38.22,focus_PJM
4_1_Intercession_City,1,13001.08208,48,focus_FRCC
4_1_Intercession_City,2,13460.56412,43.11111111,focus_FRCC
4_1_Intercession_City,3,13882.43286,38.22222222,focus_FRCC
4_1_Intercession_City,4,14720.34674,33.33333333,focus_FRCC
4_1_Intercession_City,5,15572.40042,28.44444444,focus_FRCC
4_1_Astoria_Generating_Station,1,11812.99556,195.7,focus_NYISO
4_1_Astoria_Generating_Station,2,11854.96703,166.6632114,focus_NYISO
4_1_Astoria_Generating_Station,3,12010.92018,137.6264228,focus_NYISO
4_1_Astoria_Generating_Station,4,12086.90624,108.5896341,focus_NYISO
4_1_Astoria_Generating_Station,5,12253.03994,79.55284553,focus_NYISO
4_2_Astoria_Generating_Station,1,10821.37998,184.3,focus_NYISO
4_2_Astoria_Generating_Station,2,10922.2884,146.6022727,focus_NYISO
4_2_Astoria_Generating_Station,3,11210.1414,108.9045455,focus_NYISO
4_2_Astoria_Generating_Station,4,11631.64483,71.20681818,focus_NYISO
4_2_Astoria_Generating_Station,5,13483.38638,33.50909091,focus_NYISO
4_10_NA,1,10534.64798,177,focus_SERC
4_10_NA,2,10834.67073,155.0159236,focus_SERC
4_10_NA,3,11254.34647,133.0318471,focus_SERC
4_10_NA,4,11953.13222,111.0477707,focus_SERC
4_10_NA,5,13226.95632,89.06369427,focus_SERC
4_11_NA,1,8974.567629,52,focus_SERC
4_11_NA,2,9301.583937,45.62745098,focus_SERC
4_11_NA,3,9484.532343,39.25490196,focus_SERC
4_11_NA,4,9956.527645,32.88235294,focus_SERC
4_11_NA,5,10680.08323,26.50980392,focus_SERC
4_12_NA,1,10530.1543,173,focus_SERC
4_12_NA,2,10676.42823,159.4986772,focus_SERC
4_12_NA,3,10835.01243,145.9973545,focus_SERC
4_12_NA,4,11131.85184,132.4960317,focus_SERC
4_12_NA,5,11387.82007,118.994709,focus_SERC
4_1B_NA,1,9659.928526,45.1,focus_MISO
4_1B_NA,2,10211.73799,37.2075,focus_MISO
4_1B_NA,3,10716.49584,29.315,focus_MISO
4_1B_NA,4,11683.57604,21.4225,focus_MISO
4_1B_NA,5,13874.09487,13.53,focus_MISO
4_1_,1,10530.03128,7.5,focus_SPP
4_1_,2,10658.39205,6.349248927,focus_SPP
4_1_,3,10652.80518,5.198497854,focus_SPP
4_1_,4,10844.91321,4.047746781,focus_SPP
4_1_,5,11054.82769,2.896995708,focus_SPP
4_1_Bruce,1,10000000,810,focus_Canada
4_1_Bruce,2,NA,NA,focus_Canada
4_1_Bruce,3,NA,NA,focus_Canada
4_1_Bruce,4,NA,NA,focus_Canada
4_1_Bruce,5,NA,810,focus_Canada
4_1_Darlington__OPG_,1,10000000,935,focus_Canada
4_1_Darlington__OPG_,2,NA,NA,focus_Canada
4_1_Darlington__OPG_,3,NA,NA,focus_Canada
4_1_Darlington__OPG_,4,NA,NA,focus_Canada
4_1_Darlington__OPG_,5,NA,935,focus_Canada
4_1_Goreway,1,7630.513609,351,focus_Canada
4_1_Goreway,2,7765.782864,307.5043228,focus_Canada
4_1_Goreway,3,7527.308621,264.0086455,focus_Canada
4_1_Goreway,4,7681.061318,220.5129683,focus_Canada
4_1_Goreway,5,7904.710095,177.0172911,focus_Canada
4_1_Kingston_Cogen,1,8703.713982,26,focus_Canada
4_1_Kingston_Cogen,2,8848.059474,22.1,focus_Canada
4_1_Kingston_Cogen,3,9119.754625,18.2,focus_Canada
4_1_Kingston_Cogen,4,8782.953218,14.3,focus_Canada
4_1_Kingston_Cogen,5,9268.14421,10.4,focus_Canada
4_1_Lennox,1,10838.08718,540,focus_Canada
4_1_Lennox,2,11036.83986,476.0526316,focus_Canada
4_1_Lennox,3,11180.70437,412.1052632,focus_Canada
4_1_Lennox,4,12040.11424,348.1578947,focus_Canada
4_1_Lennox,5,13500.73058,284.2105263,focus_Canada
4_1_Millbank,1,12317.55792,100,focus_Canada
4_1_Millbank,2,12704.47214,89.80263158,focus_Canada
4_1_Millbank,3,13158.09427,79.60526316,focus_Canada
4_1_Millbank,4,13830.34992,69.40789474,focus_Canada
4_1_Millbank,5,14893.25411,59.21052632,focus_Canada
4_1_NA,1,8205.594222,250,focus_SPP
4_1_NA,2,8314.380975,212.5516529,focus_SPP
4_1_NA,3,8570.892529,175.1033058,focus_SPP
4_1_NA,4,8444.927412,137.6549587,focus_SPP
4_1_NA,5,8612.831853,100.2066116,focus_SPP
4_1_Nanticoke__OPG_,1,9408.020103,500,focus_Canada
4_1_Nanticoke__OPG_,2,10076.36127,428.7410926,focus_Canada
4_1_Nanticoke__OPG_,3,10096.59301,357.4821853,focus_Canada
4_1_Nanticoke__OPG_,4,10108.54399,286.2232779,focus_Canada
4_1_Nanticoke__OPG_,5,10727.35286,214.9643705,focus_Canada
4_1_Pickering,1,10000000,540,focus_Canada
4_1_Pickering,2,NA,NA,focus_Canada
4_1_Pickering,3,NA,NA,focus_Canada
4_1_Pickering,4,NA,NA,focus_Canada
4_1_Pickering,5,NA,540,focus_Canada
4_1_St__Clair_Power,1,8319.433744,122,focus_Canada
4_1_St__Clair_Power,2,8335.223837,100.528,focus_Canada
4_1_St__Clair_Power,3,8392.038518,79.056,focus_Canada
4_1_St__Clair_Power,4,9645.695545,57.584,focus_Canada
4_1_St__Clair_Power,5,13257.732,36.112,focus_Canada
4_1_Thunder_Bay_Mill,1,14475.17222,68,focus_Canada
4_1_Thunder_Bay_Mill,2,14946.39909,56.96491228,focus_Canada
4_1_Thunder_Bay_Mill,3,15225.7626,45.92982456,focus_Canada
4_1_Thunder_Bay_Mill,4,16145.13095,34.89473684,focus_Canada
4_1_Thunder_Bay_Mill,5,18055.44828,23.85964912,focus_Canada
4_2_,1,16131.30881,9.5,focus_Canada
4_2_,2,16644.54592,8.708333333,focus_Canada
4_2_,3,17196.08032,7.916666667,focus_Canada
4_2_,4,17071.66563,7.125,focus_Canada
4_2_,5,17071.19904,6.333333333,focus_Canada
4_2_NA,1,7223.716532,1363.33,focus_Canada
4_2_NA,2,7058.581757,1161.355185,focus_Canada
4_2_NA,3,7080.966242,959.3803704,focus_Canada
4_2_NA,4,7531.138584,757.4055556,focus_Canada
4_2_NA,5,7367.73904,555.4307407,focus_Canada
4_30_Citrus_County_Combined_Cycle,1,7904.352827,360,focus_FRCC
4_30_Citrus_County_Combined_Cycle,2,7851.330618,317.2661871,focus_FRCC
4_30_Citrus_County_Combined_Cycle,3,7867.923676,274.5323741,focus_FRCC
4_30_Citrus_County_Combined_Cycle,4,8135.648568,231.7985612,focus_FRCC
4_30_Citrus_County_Combined_Cycle,5,8528.054007,189.0647482,focus_FRCC
4_30_NA,1,7404.370083,208,focus_FRCC
4_30_NA,2,7153.268164,182.0825397,focus_FRCC
4_30_NA,3,7053.149104,156.1650794,focus_FRCC
4_30_NA,4,7263.278861,130.247619,focus_FRCC
4_30_NA,5,7650.630525,104.3301587,focus_FRCC
4_3_NA,1,8970.956461,56.5,focus_SERC
4_3_NA,2,9071.295519,49.80921053,focus_SERC
4_3_NA,3,9397.976724,43.11842105,focus_SERC
4_3_NA,4,9866.416348,36.42763158,focus_SERC
4_3_NA,5,10528.76567,29.73684211,focus_SERC
4_4_NA,1,9626.940297,56.5,focus_SERC
4_4_NA,2,9908.36308,51.87284483,focus_SERC
4_4_NA,3,10035.28798,47.24568966,focus_SERC
4_4_NA,4,10214.03495,42.61853448,focus_SERC
4_4_NA,5,10569.33355,37.99137931,focus_SERC
4_5_NA,1,9621.348287,56.5,focus_SERC
4_5_NA,2,9983.065229,46.99278846,focus_SERC
4_5_NA,3,10550.82276,37.48557692,focus_SERC
4_5_NA,4,11510.39503,27.97836538,focus_SERC
4_5_NA,5,13769.39083,18.47115385,focus_SERC
4_6_NA,1,8780.175977,56.5,focus_SERC
4_6_NA,2,8893.096133,50.12096774,focus_SERC
4_6_NA,3,9192.798224,43.74193548,focus_SERC
4_6_NA,4,9568.780513,37.36290323,focus_SERC
4_6_NA,5,10149.85538,30.98387097,focus_SERC
4_S1_NA,1,10773.29846,27,focus_SERC
4_S1_NA,2,10987.93201,25.5,focus_SERC
4_S1_NA,3,11212.25869,24,focus_SERC
4_S1_NA,4,11303.81247,22.5,focus_SERC
4_S1_NA,5,11446.90189,21,focus_SERC
4_W1_NA,1,7608.664855,60,focus_PJM
4_W1_NA,2,7266.381035,50.10638298,focus_PJM
4_W1_NA,3,7548.129499,40.21276596,focus_PJM
4_W1_NA,4,8410.393921,30.31914894,focus_PJM
4_W1_NA,5,9934.131744,20.42553191,focus_PJM
4_W_NA,1,9284.268708,100,focus_MISO
4_W_NA,2,9577.222319,98.046875,focus_MISO
4_W_NA,3,9810.322124,96.09375,focus_MISO
4_W_NA,4,9775.454443,94.140625,focus_MISO
4_W_NA,5,10039.52281,92.1875,focus_MISO
C1_C2_C3_S4_Pittsfield_Generating_LP,1,9445.725329,163.49,focus_ISONE
C1_C2_C3_S4_Pittsfield_Generating_LP,2,9534.491812,162.2226357,focus_ISONE
C1_C2_C3_S4_Pittsfield_Generating_LP,3,9583.302584,160.9552713,focus_ISONE
C1_C2_C3_S4_Pittsfield_Generating_LP,4,9740.879252,159.687907,focus_ISONE
C1_C2_C3_S4_Pittsfield_Generating_LP,5,9993.796387,158.4205426,focus_ISONE
1_Linden_Cogen_Plant,1,6975.445665,908.8,focus_NYISO
1_Linden_Cogen_Plant,2,7351.017313,768.4471002,focus_NYISO
1_Linden_Cogen_Plant,3,7152.066032,628.0942004,focus_NYISO
1_Linden_Cogen_Plant,4,7090.996185,487.7413005,focus_NYISO
1_Linden_Cogen_Plant,5,7270.688831,347.3884007,focus_NYISO
1_Kline_Township_Cogen_Facility,1,11461.79377,56,focus_PJM
1_Kline_Township_Cogen_Facility,2,11747.42971,49.15789474,focus_PJM
1_Kline_Township_Cogen_Facility,3,11696.704,42.31578947,focus_PJM
1_Kline_Township_Cogen_Facility,4,11964.07489,35.47368421,focus_PJM
1_Kline_Township_Cogen_Facility,5,12166.27727,28.63157895,focus_PJM
1_Penobscot_Energy_Recovery,1,12931.14687,25.66,focus_ISONE
1_Penobscot_Energy_Recovery,2,12812.04945,19.96362022,focus_ISONE
1_Penobscot_Energy_Recovery,3,11160.18654,14.26724044,focus_ISONE
1_Penobscot_Energy_Recovery,4,10915.98733,8.570860656,focus_ISONE
1_Penobscot_Energy_Recovery,5,17921.09739,2.874480874,focus_ISONE
1_Borger_Plant,1,10084.70402,20,focus_SPP
1_Borger_Plant,2,10219.02605,16.42857143,focus_SPP
1_Borger_Plant,3,10900.56099,12.85714286,focus_SPP
1_Borger_Plant,4,10732.25262,9.285714286,focus_SPP
1_Borger_Plant,5,11026.73687,5.714285714,focus_SPP
1_Palm_Beach_Renewable_Energy_Facility_1,1,12931.14687,44,focus_FRCC
1_Palm_Beach_Renewable_Energy_Facility_1,2,12812.04945,34.23224044,focus_FRCC
1_Palm_Beach_Renewable_Energy_Facility_1,3,11160.18654,24.46448087,focus_FRCC
1_Palm_Beach_Renewable_Energy_Facility_1,4,10915.98733,14.69672131,focus_FRCC
1_Palm_Beach_Renewable_Energy_Facility_1,5,17921.09739,4.928961749,focus_FRCC
9_University_of_Northern_Iowa,1,11962.61682,8,focus_MISO
9_University_of_Northern_Iowa,2,11443.16046,7.333333333,focus_MISO
9_University_of_Northern_Iowa,3,12640.26123,6.666666667,focus_MISO
9_University_of_Northern_Iowa,4,13251.544,6,focus_MISO
9_University_of_Northern_Iowa,5,13418.13776,5.333333333,focus_MISO
1_Snider_Industries,1,16194.61125,5,focus_SPP
1_Snider_Industries,2,16734.79644,4.715909091,focus_SPP
1_Snider_Industries,3,16871.10739,4.431818182,focus_SPP
1_Snider_Industries,4,17668.48574,4.147727273,focus_SPP
1_Snider_Industries,5,17818.78221,3.863636364,focus_SPP
1_Wichita_Plant,1,10590.54885,30,focus_SPP
1_Wichita_Plant,2,12057.68356,27.09183673,focus_SPP
1_Wichita_Plant,3,11681.64474,24.18367347,focus_SPP
1_Wichita_Plant,4,11995.43821,21.2755102,focus_SPP
1_Wichita_Plant,5,12693.47555,18.36734694,focus_SPP
1_Weyerhaeuser_Columbus_MS,1,16194.61125,25.93,focus_TVA
1_Weyerhaeuser_Columbus_MS,2,16734.79644,24.45670455,focus_TVA
1_Weyerhaeuser_Columbus_MS,3,16871.10739,22.98340909,focus_TVA
1_Weyerhaeuser_Columbus_MS,4,17668.48574,21.51011364,focus_TVA
1_Weyerhaeuser_Columbus_MS,5,17818.78221,20.03681818,focus_TVA
2_Weyerhaeuser_Columbus_MS,1,14914.89999,25.93,focus_TVA
2_Weyerhaeuser_Columbus_MS,2,15028.12861,24.68867021,focus_TVA
2_Weyerhaeuser_Columbus_MS,3,15275.5407,23.44734043,focus_TVA
2_Weyerhaeuser_Columbus_MS,4,15855.64358,22.20601064,focus_TVA
2_Weyerhaeuser_Columbus_MS,5,15198.05883,20.96468085,focus_TVA
3_Weyerhaeuser_Columbus_MS,1,14914.89999,0,focus_TVA
3_Weyerhaeuser_Columbus_MS,2,15028.12861,0,focus_TVA
3_Weyerhaeuser_Columbus_MS,3,15275.5407,0,focus_TVA
3_Weyerhaeuser_Columbus_MS,4,15855.64358,0,focus_TVA
3_Weyerhaeuser_Columbus_MS,5,15198.05883,0,focus_TVA
1_Weyerhaeuser_New_Bern_NC,1,16131.30881,25,focus_SERC
1_Weyerhaeuser_New_Bern_NC,2,16644.54592,22.91666667,focus_SERC
1_Weyerhaeuser_New_Bern_NC,3,17196.08032,20.83333333,focus_SERC
1_Weyerhaeuser_New_Bern_NC,4,17071.66563,18.75,focus_SERC
1_Weyerhaeuser_New_Bern_NC,5,17071.19904,16.66666667,focus_SERC
1_WPS_Power_Niagara,1,14056.7227,43.2,focus_NYISO
1_WPS_Power_Niagara,2,14505.64742,36.7875,focus_NYISO
1_WPS_Power_Niagara,3,14248.114,30.375,focus_NYISO
1_WPS_Power_Niagara,4,12049.57703,23.9625,focus_NYISO
1_WPS_Power_Niagara,5,11303.28093,17.55,focus_NYISO
1_US_Gypsum_Oakfield,1,9393.337207,5,focus_NYISO
1_US_Gypsum_Oakfield,2,9671.22627,4.895833333,focus_NYISO
1_US_Gypsum_Oakfield,3,9703.261038,4.791666667,focus_NYISO
1_US_Gypsum_Oakfield,4,9793.636296,4.6875,focus_NYISO
1_US_Gypsum_Oakfield,5,9870.66931,4.583333333,focus_NYISO
1_Pinetree_Power,1,14475.17222,15.75,focus_ISONE
1_Pinetree_Power,2,14946.39909,13.19407895,focus_ISONE
1_Pinetree_Power,3,15225.7626,10.63815789,focus_ISONE
1_Pinetree_Power,4,16145.13095,8.082236842,focus_ISONE
1_Pinetree_Power,5,18055.44828,5.526315789,focus_ISONE
1_York_County_Resource_Recovery,1,9857.249817,30.5,focus_PJM
1_York_County_Resource_Recovery,2,9614.171685,23.77205882,focus_PJM
1_York_County_Resource_Recovery,3,9668.783628,17.04411765,focus_PJM
1_York_County_Resource_Recovery,4,10411.77611,10.31617647,focus_PJM
1_York_County_Resource_Recovery,5,13799.6747,3.588235294,focus_PJM
1_Regional_Waste_Systems,1,10818.0992,13.71,focus_ISONE
1_Regional_Waste_Systems,2,10538.08387,11.04803299,focus_ISONE
1_Regional_Waste_Systems,3,10658.56325,8.38606599,focus_ISONE
1_Regional_Waste_Systems,4,10894.00465,5.724098985,focus_ISONE
1_Regional_Waste_Systems,5,12155.62698,3.06213198,focus_ISONE
1_Bucksport_Generation_LLC,1,11603.79132,25,focus_ISONE
1_Bucksport_Generation_LLC,2,11524.84781,21.83333333,focus_ISONE
1_Bucksport_Generation_LLC,3,11464.69431,18.66666667,focus_ISONE
1_Bucksport_Generation_LLC,4,11529.90684,15.5,focus_ISONE
1_Bucksport_Generation_LLC,5,11851.76033,12.33333333,focus_ISONE
2_Bucksport_Generation_LLC,1,10482.5723,21,focus_ISONE
2_Bucksport_Generation_LLC,2,10721.70548,17.69178082,focus_ISONE
2_Bucksport_Generation_LLC,3,10880.10705,14.38356164,focus_ISONE
2_Bucksport_Generation_LLC,4,11689.01105,11.07534247,focus_ISONE
2_Bucksport_Generation_LLC,5,13225.72651,7.767123288,focus_ISONE
3_Bucksport_Generation_LLC,1,10084.70402,72,focus_ISONE
3_Bucksport_Generation_LLC,2,10219.02605,59.14285714,focus_ISONE
3_Bucksport_Generation_LLC,3,10900.56099,46.28571429,focus_ISONE
3_Bucksport_Generation_LLC,4,10732.25262,33.42857143,focus_ISONE
3_Bucksport_Generation_LLC,5,11026.73687,20.57142857,focus_ISONE
4_Bucksport_Generation_LLC,1,11059.85211,172.6,focus_ISONE
4_Bucksport_Generation_LLC,2,11654.50798,165.4083333,focus_ISONE
4_Bucksport_Generation_LLC,3,12122.80246,158.2166667,focus_ISONE
4_Bucksport_Generation_LLC,4,12377.39506,151.025,focus_ISONE
4_Bucksport_Generation_LLC,5,12496.32281,143.8333333,focus_ISONE
A_International_Paper_Pensacola,1,14475.17222,25,focus_SERC
A_International_Paper_Pensacola,2,14946.39909,20.94298246,focus_SERC
A_International_Paper_Pensacola,3,15225.7626,16.88596491,focus_SERC
A_International_Paper_Pensacola,4,16145.13095,12.82894737,focus_SERC
A_International_Paper_Pensacola,5,18055.44828,8.771929825,focus_SERC
1_Oakwood_Hospital___Medical_Center,1,13326.02548,8,focus_MISO
1_Oakwood_Hospital___Medical_Center,2,13799.63759,6.898876404,focus_MISO
1_Oakwood_Hospital___Medical_Center,3,14329.78682,5.797752809,focus_MISO
1_Oakwood_Hospital___Medical_Center,4,14989.00331,4.696629213,focus_MISO
1_Oakwood_Hospital___Medical_Center,5,16471.42515,3.595505618,focus_MISO
1_Pioneer_Valley_Resource_Recovery,1,13404.30114,6,focus_ISONE
1_Pioneer_Valley_Resource_Recovery,2,12909.64111,4.720481928,focus_ISONE
1_Pioneer_Valley_Resource_Recovery,3,13234.46779,3.440963855,focus_ISONE
1_Pioneer_Valley_Resource_Recovery,4,13641.08695,2.161445783,focus_ISONE
1_Pioneer_Valley_Resource_Recovery,5,18250.17769,0.881927711,focus_ISONE
2_Archbald_Power_Station,1,13527.59147,4.6,focus_PJM
2_Archbald_Power_Station,2,14239.37581,4.234090909,focus_PJM
2_Archbald_Power_Station,3,14258.04469,3.868181818,focus_PJM
2_Archbald_Power_Station,4,14953.18011,3.502272727,focus_PJM
2_Archbald_Power_Station,5,15625.98532,3.136363636,focus_PJM
3_Archbald_Power_Station,1,13250.24272,4.6,focus_PJM
3_Archbald_Power_Station,2,13708.12895,4.107142857,focus_PJM
3_Archbald_Power_Station,3,14073.41088,3.614285714,focus_PJM
3_Archbald_Power_Station,4,14567.99186,3.121428571,focus_PJM
3_Archbald_Power_Station,5,15307.0597,2.628571429,focus_PJM
W1_Luke_Mill,1,11511.60769,85,focus_PJM
W1_Luke_Mill,2,12667.71173,71.79054054,focus_PJM
W1_Luke_Mill,3,13879.44707,58.58108108,focus_PJM
W1_Luke_Mill,4,14902.34521,45.37162162,focus_PJM
W1_Luke_Mill,5,16105.4872,32.16216216,focus_PJM
1_SEMASS_Resource_Recovery,1,9619.664955,53.28,focus_ISONE
1_SEMASS_Resource_Recovery,2,9622.595923,43.6896,focus_ISONE
1_SEMASS_Resource_Recovery,3,9772.225811,34.0992,focus_ISONE
1_SEMASS_Resource_Recovery,4,10152.49459,24.5088,focus_ISONE
1_SEMASS_Resource_Recovery,5,11297.4652,14.9184,focus_ISONE
2_SEMASS_Resource_Recovery,1,10530.03128,28.05,focus_ISONE
2_SEMASS_Resource_Recovery,2,10658.39205,23.74619099,focus_ISONE
2_SEMASS_Resource_Recovery,3,10652.80518,19.44238197,focus_ISONE
2_SEMASS_Resource_Recovery,4,10844.91321,15.13857296,focus_ISONE
2_SEMASS_Resource_Recovery,5,11054.82769,10.83476395,focus_ISONE
2_Bethpage_Power_Plant,1,7471.019756,20.56,focus_NYISO
2_Bethpage_Power_Plant,2,8396.359631,16.94810811,focus_NYISO
2_Bethpage_Power_Plant,3,7611.639059,13.33621622,focus_NYISO
2_Bethpage_Power_Plant,4,7844.696833,9.724324324,focus_NYISO
2_Bethpage_Power_Plant,5,9772.711726,6.112432432,focus_NYISO
3_Bethpage_Power_Plant,1,9262.336635,10.28,focus_NYISO
3_Bethpage_Power_Plant,2,9292.067155,8.251052632,focus_NYISO
3_Bethpage_Power_Plant,3,10223.45117,6.222105263,focus_NYISO
3_Bethpage_Power_Plant,4,12314.8936,4.193157895,focus_NYISO
3_Bethpage_Power_Plant,5,17663.29879,2.164210526,focus_NYISO
1_Ridgewood_Providence_Power,1,11877.97872,6,focus_ISONE
1_Ridgewood_Providence_Power,2,12276.164,5.621212121,focus_ISONE
1_Ridgewood_Providence_Power,3,12343.39014,5.242424242,focus_ISONE
1_Ridgewood_Providence_Power,4,12779.05571,4.863636364,focus_ISONE
1_Ridgewood_Providence_Power,5,13149.82737,4.484848485,focus_ISONE
C1_Ridgewood_Providence_Power,1,11765.03062,6.53,focus_ISONE
C1_Ridgewood_Providence_Power,2,11786.49886,5.96827957,focus_ISONE
C1_Ridgewood_Providence_Power,3,12094.38008,5.40655914,focus_ISONE
C1_Ridgewood_Providence_Power,4,12392.61373,4.84483871,focus_ISONE
C1_Ridgewood_Providence_Power,5,12685.44888,4.28311828,focus_ISONE
C2_Ridgewood_Providence_Power,1,14710.95601,6.53,focus_ISONE
C2_Ridgewood_Providence_Power,2,15898.81325,5.130714286,focus_ISONE
C2_Ridgewood_Providence_Power,3,17919.46309,3.731428571,focus_ISONE
C2_Ridgewood_Providence_Power,4,22414.61386,2.332142857,focus_ISONE
C2_Ridgewood_Providence_Power,5,39812.69945,0.932857143,focus_ISONE
C3_Ridgewood_Providence_Power,1,10804.5295,6.53,focus_ISONE
C3_Ridgewood_Providence_Power,2,11433.49948,5.752619048,focus_ISONE
C3_Ridgewood_Providence_Power,3,11818.53583,4.975238095,focus_ISONE
C3_Ridgewood_Providence_Power,4,12420.50756,4.197857143,focus_ISONE
C3_Ridgewood_Providence_Power,5,13577.54395,3.42047619,focus_ISONE
C4_Ridgewood_Providence_Power,1,13527.59147,6.53,focus_ISONE
C4_Ridgewood_Providence_Power,2,14239.37581,6.010568182,focus_ISONE
C4_Ridgewood_Providence_Power,3,14258.04469,5.491136364,focus_ISONE
C4_Ridgewood_Providence_Power,4,14953.18011,4.971704545,focus_ISONE
C4_Ridgewood_Providence_Power,5,15625.98532,4.452272727,focus_ISONE
S1_Ridgewood_Providence_Power,1,12227.75853,10.88,focus_ISONE
S1_Ridgewood_Providence_Power,2,12946.51562,9.506262626,focus_ISONE
S1_Ridgewood_Providence_Power,3,13181.03274,8.132525253,focus_ISONE
S1_Ridgewood_Providence_Power,4,13560.51998,6.758787879,focus_ISONE
S1_Ridgewood_Providence_Power,5,14278.9363,5.385050505,focus_ISONE
2_Cornell_University_Central_Heat,1,9338.773349,9.06,focus_NYISO
2_Cornell_University_Central_Heat,2,9153.12797,7.082619048,focus_NYISO
2_Cornell_University_Central_Heat,3,10371.54299,5.105238095,focus_NYISO
2_Cornell_University_Central_Heat,4,13899.10909,3.127857143,focus_NYISO
2_Cornell_University_Central_Heat,5,23784.54798,1.15047619,focus_NYISO
1_The_Mosaic_Company__Plant_City_Facility,1,10153.22851,0.9,focus_FRCC
1_The_Mosaic_Company__Plant_City_Facility,2,10185.10081,0.74075067,focus_FRCC
1_The_Mosaic_Company__Plant_City_Facility,3,10318.82621,0.58150134,focus_FRCC
1_The_Mosaic_Company__Plant_City_Facility,4,10572.38805,0.422252011,focus_FRCC
1_The_Mosaic_Company__Plant_City_Facility,5,11218.7041,0.263002681,focus_FRCC
1_Paxton_Creek_Cogeneration,1,8535.766361,13,focus_PJM
1_Paxton_Creek_Cogeneration,2,9037.887303,11.67045455,focus_PJM
1_Paxton_Creek_Cogeneration,3,9144.965342,10.34090909,focus_PJM
1_Paxton_Creek_Cogeneration,4,9540.417689,9.011363636,focus_PJM
1_Paxton_Creek_Cogeneration,5,10870.91632,7.681818182,focus_PJM
1_Newark_Bay_Cogeneration_Partnership_LP,1,8703.713982,125.2,focus_PJM
1_Newark_Bay_Cogeneration_Partnership_LP,2,8848.059474,106.42,focus_PJM
1_Newark_Bay_Cogeneration_Partnership_LP,3,9119.754625,87.64,focus_PJM
1_Newark_Bay_Cogeneration_Partnership_LP,4,8782.953218,68.86,focus_PJM
1_Newark_Bay_Cogeneration_Partnership_LP,5,9268.14421,50.08,focus_PJM
1_P_H_Glatfelter,1,8640.870251,37,focus_PJM
1_P_H_Glatfelter,2,9230.969291,34.03301887,focus_PJM
1_P_H_Glatfelter,3,8937.879148,31.06603774,focus_PJM
1_P_H_Glatfelter,4,8916.146806,28.0990566,focus_PJM
1_P_H_Glatfelter,5,9517.009645,25.13207547,focus_PJM
2_P_H_Glatfelter,1,16131.30881,35,focus_PJM
2_P_H_Glatfelter,2,16644.54592,32.08333333,focus_PJM
2_P_H_Glatfelter,3,17196.08032,29.16666667,focus_PJM
2_P_H_Glatfelter,4,17071.66563,26.25,focus_PJM
