Generator,category,region
L1_Mt_Storm,Boiler (Coal),PJM
L2_Mt_Storm,Boiler (Coal),PJM
S1_FirstEnergy_Eastlake,Boiler (Coal),PJM
S2_FirstEnergy_Eastlake,Boiler (Coal),PJM
S3_FirstEnergy_Eastlake,Boiler (Coal),PJM
S4_FirstEnergy_Eastlake,Boiler (Coal),PJM
S5_FirstEnergy_Eastlake,Boiler (Coal),PJM
SV_FirstEnergy_Lake_Shore,Boiler (Coal),PJM
W1_Luke_Mill,Boiler (Coal),PJM
1_1_,Boiler (Diesel Oil),SPP
1_1_Covanta_Essex_Company,Boiler (Diesel Oil),PJM
1_1_Covanta_Niagara_LP,Boiler (Diesel Oil),NE
1_1_Eddystone_Generating_Station,Boiler (Diesel Oil),PJM
1_1_Hillsborough_County_Resource_Recovery,Boiler (Diesel Oil),SE
1_1_Lee_County_Solid_Waste_Energy,Boiler (Diesel Oil),SE
1_1_Mosaic_New_Wales_Operations,Boiler (Diesel Oil),SE
1_1_Pinellas_County_Resource_Recovery,Boiler (Diesel Oil),SE
1_A_Wheelabrator_Portsmouth,Boiler (Diesel Oil),PJM
1_ABBK_Biomass_Plant,Boiler (Diesel Oil),SPP
1_B_Wheelabrator_Portsmouth,Boiler (Diesel Oil),PJM
1_C_Wheelabrator_Portsmouth,Boiler (Diesel Oil),PJM
1_Canal,Boiler (Diesel Oil),NE
1_Cibro_Petroleum,Boiler (Diesel Oil),NE
1_Covanta_Babylon_Inc,Boiler (Diesel Oil),NE
1_Covanta_Bristol_Energy,Boiler (Diesel Oil),NE
1_Covanta_Delaware_Valley,Boiler (Diesel Oil),PJM
1_Covanta_Haverhill,Boiler (Diesel Oil),NE
1_Covanta_Hempstead,Boiler (Diesel Oil),NE
1_Covanta_Hennepin_Energy,Boiler (Diesel Oil),MISO
1_Covanta_Lake_County_Energy,Boiler (Diesel Oil),SE
1_Covanta_Plymouth_Renewable_Energy,Boiler (Diesel Oil),PJM
1_Covanta_Southeastern_Connecticut_Company,Boiler (Diesel Oil),NE
1_Covanta_Tulsa_Renewable_Energy_LLC,Boiler (Diesel Oil),SPP
1_Covanta_Warren_Energy,Boiler (Diesel Oil),PJM
1_Duluth_Paper_Mill,Boiler (Diesel Oil),MISO
1_Dutchess_Cnty_Resource_Recovery_Facility,Boiler (Diesel Oil),NE
1_Elk_River,Boiler (Diesel Oil),MISO
1_Exeter_Energy_LP,Boiler (Diesel Oil),NE
1_Fairless_Hills,Boiler (Diesel Oil),PJM
1_Gazmont,Boiler (Diesel Oil),CAN
1_Glen_Ullin_Station_6,Boiler (Diesel Oil),MISO
1_Greater_Detroit_Resource_Recovery,Boiler (Diesel Oil),MISO
1_Herbert_A_Wagner,Boiler (Diesel Oil),PJM
1_Huntington_Resource_Recovery_Facility,Boiler (Diesel Oil),NE
1_Kent_County_Waste_to_Energy_Facility,Boiler (Diesel Oil),MISO
1_Lancaster_County_Resource_Recovery,Boiler (Diesel Oil),PJM
1_MacArthur_Waste_to_Energy_Facility,Boiler (Diesel Oil),NE
1_McKay_Bay_Facility,Boiler (Diesel Oil),SE
1_Miami_Dade_County_Resource_Recovery_Fac,Boiler (Diesel Oil),SE
1_Montgomery_County_Resource_Recovery,Boiler (Diesel Oil),PJM
1_Mosaic_Co_Tampa_Facility,Boiler (Diesel Oil),SE
1_Newington,Boiler (Diesel Oil),NE
1_North_Bend_Carbon,Boiler (Diesel Oil),MISO
1_Northern_Border_Pipeline_Heat_Recovery,Boiler (Diesel Oil),SPP
1_Onondaga_County_Resource_Recovery,Boiler (Diesel Oil),NE
1_OREG_3_Inc,Boiler (Diesel Oil),MISO
1_Oswego_County_Energy_Recovery,Boiler (Diesel Oil),NE
1_Palm_Beach_Renewable_Energy_Facility_1,Boiler (Diesel Oil),SE
1_Pasco_Cnty_Solid_Waste_Resource_Recovery,Boiler (Diesel Oil),SE
1_Penobscot_Energy_Recovery,Boiler (Diesel Oil),NE
1_Pioneer_Valley_Resource_Recovery,Boiler (Diesel Oil),NE
1_Red_Wing,Boiler (Diesel Oil),MISO
1_Regional_Waste_Systems,Boiler (Diesel Oil),NE
1_Roseton_Generating_Facility,Boiler (Diesel Oil),NE
1_SEMASS_Resource_Recovery,Boiler (Diesel Oil),NE
1_Swift_Creek_Chemical_Complex,Boiler (Diesel Oil),SE
1_The_Mosaic_Company__Plant_City_Facility,Boiler (Diesel Oil),SE
1_Wheelabrator_Baltimore_Refuse,Boiler (Diesel Oil),PJM
1_Wheelabrator_Bridgeport,Boiler (Diesel Oil),NE
1_Wheelabrator_Concord_Facility,Boiler (Diesel Oil),NE
1_Wheelabrator_Falls,Boiler (Diesel Oil),PJM
1_Wheelabrator_Gloucester_LP,Boiler (Diesel Oil),PJM
1_Wheelabrator_Lisbon,Boiler (Diesel Oil),NE
1_Wheelabrator_Millbury_Facility,Boiler (Diesel Oil),NE
1_Wheelabrator_North_Andover,Boiler (Diesel Oil),NE
1_Wheelabrator_Saugus,Boiler (Diesel Oil),NE
1_Wheelabrator_South_Broward,Boiler (Diesel Oil),SE
1_Wheelabrator_Westchester,Boiler (Diesel Oil),NE
1_Wilmarth,Boiler (Diesel Oil),MISO
1_York_County_Resource_Recovery,Boiler (Diesel Oil),PJM
2_1_,Boiler (Diesel Oil),SPP
2_1_Archbald_Power_Station,Boiler (Diesel Oil),PJM
2_1_Covanta_Essex_Company,Boiler (Diesel Oil),PJM
2_1_Covanta_Niagara_LP,Boiler (Diesel Oil),NE
2_1_Eddystone_Generating_Station,Boiler (Diesel Oil),PJM
2_1_Hillsborough_County_Resource_Recovery,Boiler (Diesel Oil),SE
2_1_Lee_County_Solid_Waste_Energy,Boiler (Diesel Oil),SE
2_1_Mosaic_New_Wales_Operations,Boiler (Diesel Oil),SE
2_1_Pinellas_County_Resource_Recovery,Boiler (Diesel Oil),SE
2_A_Wheelabrator_Portsmouth,Boiler (Diesel Oil),PJM
2_B_Wheelabrator_Portsmouth,Boiler (Diesel Oil),PJM
2_C_Wheelabrator_Portsmouth,Boiler (Diesel Oil),PJM
2_Canal,Boiler (Diesel Oil),NE
2_Covanta_Southeastern_Connecticut_Company,Boiler (Diesel Oil),NE
2_Elk_River,Boiler (Diesel Oil),MISO
2_Fairless_Hills,Boiler (Diesel Oil),PJM
2_Palm_Beach_Renewable_Energy_Facility_2,Boiler (Diesel Oil),SE
2_Roseton_Generating_Facility,Boiler (Diesel Oil),NE
2_SEMASS_Resource_Recovery,Boiler (Diesel Oil),NE
2_Wheelabrator_Concord_Facility,Boiler (Diesel Oil),NE
2_Wheelabrator_Gloucester_LP,Boiler (Diesel Oil),PJM
2_Wilmarth,Boiler (Diesel Oil),MISO
3_1_,Boiler (Diesel Oil),SPP
3_1_Mosaic_New_Wales_Operations,Boiler (Diesel Oil),SE
3_Elk_River,Boiler (Diesel Oil),MISO
3_Wheelabrator_Concord_Facility,Boiler (Diesel Oil),NE
3_Wheelabrator_Hudson_Falls,Boiler (Diesel Oil),NE
3_Yorktown,Boiler (Diesel Oil),PJM
4_1_,Boiler (Diesel Oil),SPP
4_Middletown,Boiler (Diesel Oil),NE
4_Olmsted_Waste_Energy,Boiler (Diesel Oil),MISO
4_Wheelabrator_Concord_Facility,Boiler (Diesel Oil),NE
4_William_F_Wyman,Boiler (Diesel Oil),NE
5_1_,Boiler (Diesel Oil),SPP
5_Montville_Station,Boiler (Diesel Oil),NE
5_Olmsted_Waste_Energy,Boiler (Diesel Oil),MISO
5_Oswego_Harbor_Power,Boiler (Diesel Oil),NE
5_Possum_Point,Boiler (Diesel Oil),PJM
6_1_,Boiler (Diesel Oil),SPP
6_Oswego_Harbor_Power,Boiler (Diesel Oil),NE
8_Vienna_Operations,Boiler (Diesel Oil),PJM
A_Bay_County_Waste_to_Energy,Boiler (Diesel Oil),SE
A_Covanta_Alexandria_Arlington_Energy,Boiler (Diesel Oil),PJM
A_Covanta_Fairfax_Energy,Boiler (Diesel Oil),PJM
B_Covanta_Fairfax_Energy,Boiler (Diesel Oil),PJM
1_1_Astoria_Generating_Station,Boiler (Natural Gas),NE
1_1_Big_Cajun_1,Boiler (Natural Gas),MISO
1_1_Brame_Energy_Center,Boiler (Natural Gas),MISO
1_1_Cardinal_Power__Sithe_,Boiler (Natural Gas),CAN
1_1_Chalk_Point_LLC,Boiler (Natural Gas),PJM
1_1_Horseshoe_Lake,Boiler (Natural Gas),SPP
1_1_Indian_River,Boiler (Natural Gas),SE
1_1_Jones,Boiler (Natural Gas),SPP
1_1_Lewis_Creek,Boiler (Natural Gas),MISO
1_1_Louis_Doc_Bonin,Boiler (Natural Gas),MISO
1_1_Mooreland,Boiler (Natural Gas),SPP
1_1_Northeastern,Boiler (Natural Gas),SPP
1_1_Northport,Boiler (Natural Gas),NE
1_1_Ravenswood,Boiler (Natural Gas),NE
1_1_Riverside__OK_,Boiler (Natural Gas),SPP
1_1_Sabine,Boiler (Natural Gas),MISO
1_1_Seminole__OK_,Boiler (Natural Gas),SPP
1_1_Teche,Boiler (Natural Gas),MISO
1_1_Vero_Beach_Municipal_Power_Plant,Boiler (Natural Gas),SE
1_1_Waterford_1___2,Boiler (Natural Gas),MISO
1_1_Wilkes,Boiler (Natural Gas),SPP
1_1_Willow_Glen,Boiler (Natural Gas),MISO
1_2_Astoria_Generating_Station,Boiler (Natural Gas),NE
1_2_Ravenswood,Boiler (Natural Gas),NE
1_3_,Boiler (Natural Gas),CAN
1_3_C_W_Burdick,Boiler (Natural Gas),SPP
1_3_Moselle,Boiler (Natural Gas),MISO
1_4_,Boiler (Natural Gas),CAN
1_A_Butler_Warner_Generation_Plant,Boiler (Natural Gas),SE
1_Baxter_Wilson,Boiler (Natural Gas),MISO
1_Borger_Plant,Boiler (Natural Gas),SPP
1_Brighton_Beach,Boiler (Natural Gas),CAN
1_Bucksport_Generation_LLC,Boiler (Natural Gas),NE
1_Earl_F_Wisdom,Boiler (Natural Gas),SPP
1_East_12th_Street,Boiler (Natural Gas),SPP
1_Engineered_Carbons_Borger_Cogen,Boiler (Natural Gas),SPP
1_Fort_Dodge,Boiler (Natural Gas),SPP
1_Gerald_Andrus,Boiler (Natural Gas),MISO
1_Greenwood__MI_,Boiler (Natural Gas),MISO
1_Haverhill_North_Cogeneration_Facility,Boiler (Natural Gas),PJM
1_Henderson,Boiler (Natural Gas),MISO
1_Houma,Boiler (Natural Gas),MISO
1_Kingsley_Falls,Boiler (Natural Gas),CAN
1_Knox_Lee,Boiler (Natural Gas),SPP
1_Lake_Catherine,Boiler (Natural Gas),MISO
1_Malden_Mills,Boiler (Natural Gas),NE
1_Mannington_Mills,Boiler (Natural Gas),PJM
1_McClellan__AR_,Boiler (Natural Gas),MISO
1_Middletown_Coke_Company__LLC,Boiler (Natural Gas),PJM
1_MU_Combined_Heat_and_Power_Plant,Boiler (Natural Gas),MISO
1_Murray_Gill,Boiler (Natural Gas),SPP
1_Philadelphia_Refinery,Boiler (Natural Gas),PJM
1_Selkirk__MH_,Boiler (Natural Gas),CAN
1_Tufts_Cove,Boiler (Natural Gas),CAN
1_Uncasville_Mill,Boiler (Natural Gas),NE
1_Yale_Central_Power_Plant,Boiler (Natural Gas),NE
12_1_Martin,Boiler (Natural Gas),SE
13_1_Martin,Boiler (Natural Gas),SE
1X_Franklin_Heating_Station,Boiler (Natural Gas),MISO
2_1_Astoria_Generating_Station,Boiler (Natural Gas),NE
2_1_Big_Cajun_1,Boiler (Natural Gas),MISO
2_1_C_D_McIntosh_Jr,Boiler (Natural Gas),SE
2_1_Chalk_Point_LLC,Boiler (Natural Gas),PJM
2_1_Indian_River,Boiler (Natural Gas),SE
2_1_Jones,Boiler (Natural Gas),SPP
2_1_Lewis_Creek,Boiler (Natural Gas),MISO
2_1_Louis_Doc_Bonin,Boiler (Natural Gas),MISO
2_1_Manatee,Boiler (Natural Gas),SE
2_1_Mooreland,Boiler (Natural Gas),SPP
2_1_Nine_Mile_Point,Boiler (Natural Gas),MISO
2_1_Northport,Boiler (Natural Gas),NE
2_1_Paulsboro_Refinery,Boiler (Natural Gas),PJM
2_1_R_S_Nelson,Boiler (Natural Gas),MISO
2_1_Ravenswood,Boiler (Natural Gas),NE
2_1_Riverside__OK_,Boiler (Natural Gas),SPP
2_1_Sabine,Boiler (Natural Gas),MISO
2_1_Seminole__OK_,Boiler (Natural Gas),SPP
2_1_Waterford_1___2,Boiler (Natural Gas),MISO
2_1_Wilkes,Boiler (Natural Gas),SPP
2_1_Willow_Glen,Boiler (Natural Gas),MISO
2_2_Astoria_Generating_Station,Boiler (Natural Gas),NE
2_2_Ravenswood,Boiler (Natural Gas),NE
2_Bowline_Point,Boiler (Natural Gas),NE
2_Brighton_Beach,Boiler (Natural Gas),CAN
2_Bucksport_Generation_LLC,Boiler (Natural Gas),NE
2_Garden_City,Boiler (Natural Gas),SPP
2_International_Paper_Hudson_River_Mill,Boiler (Natural Gas),NE
2_Malden_Mills,Boiler (Natural Gas),NE
2_Mannington_Mills,Boiler (Natural Gas),PJM
2_Ottawa__TRACOG_,Boiler (Natural Gas),CAN
2_Ponca,Boiler (Natural Gas),SPP
2_Selkirk__MH_,Boiler (Natural Gas),CAN
2_Seminole__OK_,Boiler (Natural Gas),SPP
2_Tufts_Cove,Boiler (Natural Gas),CAN
2_Ty_Cooke,Boiler (Natural Gas),SPP
2_Yale_Central_Power_Plant,Boiler (Natural Gas),NE
3_1_Astoria_Generating_Station,Boiler (Natural Gas),NE
3_1_C_D_McIntosh_Jr,Boiler (Natural Gas),SE
3_1_Gordon_Evans_Energy_Center,Boiler (Natural Gas),SPP
3_1_Indian_River,Boiler (Natural Gas),SE
3_1_Nine_Mile_Point,Boiler (Natural Gas),MISO
3_1_Ravenswood,Boiler (Natural Gas),NE
3_1_Seminole__OK_,Boiler (Natural Gas),SPP
3_2_Astoria_Generating_Station,Boiler (Natural Gas),NE
3_2_Ravenswood,Boiler (Natural Gas),NE
3_Brighton_Beach,Boiler (Natural Gas),CAN
3_Bucksport_Generation_LLC,Boiler (Natural Gas),NE
3_Dan_E_Karn,Boiler (Natural Gas),MISO
3_Edge_Moor,Boiler (Natural Gas),PJM
3_Essential_Power_Massachusetts_LLC,Boiler (Natural Gas),NE
3_Mannington_Mills,Boiler (Natural Gas),PJM
3_McKee_Run,Boiler (Natural Gas),PJM
3_TalenEnergy_Martins_Creek,Boiler (Natural Gas),PJM
3_Trigen_St__Louis,Boiler (Natural Gas),MISO
3_Tufts_Cove,Boiler (Natural Gas),CAN
4_1_Astoria_Generating_Station,Boiler (Natural Gas),NE
4_1_Gordon_Evans_Energy_Center,Boiler (Natural Gas),SPP
4_1_Seminole__OK_,Boiler (Natural Gas),SPP
4_2_Astoria_Generating_Station,Boiler (Natural Gas),NE
4_Dan_E_Karn,Boiler (Natural Gas),MISO
4_Delaware_City_Plant,Boiler (Natural Gas),PJM
4_Edge_Moor,Boiler (Natural Gas),PJM
4_TalenEnergy_Martins_Creek,Boiler (Natural Gas),PJM
4_Tufts_Cove,Boiler (Natural Gas),CAN
5_1_Gordon_Evans_Energy_Center,Boiler (Natural Gas),SPP
5_Edge_Moor,Boiler (Natural Gas),PJM
5_Tufts_Cove,Boiler (Natural Gas),CAN
5_Wellington_1,Boiler (Natural Gas),SPP
6_New_Ulm,Boiler (Natural Gas),MISO
6_Tufts_Cove,Boiler (Natural Gas),CAN
7_1_,Boiler (Natural Gas),NE
7_Coffeyville,Boiler (Natural Gas),SPP
7_Mystic_Generating_Station,Boiler (Natural Gas),NE
7_Streeter_Station,Boiler (Natural Gas),MISO
8_Columbia__MO_,Boiler (Natural Gas),MISO
DV_Natchez,Boiler (Natural Gas),MISO
S_Anson_Abenaki_Hydros,Boiler (Natural Gas),NE
S1_Nelson_Energy_Center,Boiler (Natural Gas),PJM
S2_Medical_Area_Total_Energy_Plant,Boiler (Natural Gas),NE
S2_Nelson_Energy_Center,Boiler (Natural Gas),PJM
S3_Medical_Area_Total_Energy_Plant,Boiler (Natural Gas),NE
ST_L_V_Sutton_Steam,Boiler (Natural Gas),SE
ST_Univ_Of_Connecticut___Storrs_Campus,Boiler (Natural Gas),NE
SV_Nine_Mile_Point,Boiler (Natural Gas),MISO
1_1_Androscoggin_Mill,Boiler (Wood),NE
1_1_Cochrane__NOPO_,Boiler (Wood),CAN
1_1_International_Paper_Eastover_Facility,Boiler (Wood),SE
1_1_Thunder_Bay_Mill,Boiler (Wood),CAN
1_Abercrombie_Point,Boiler (Wood),CAN
1_Alexandria_Energy_Center,Boiler (Wood),NE
1_Berlin_Biomass,Boiler (Wood),NE
1_Bridgewater_Power_LP,Boiler (Wood),NE
1_Brompton_Mill,Boiler (Wood),CAN
1_Calstock_Power,Boiler (Wood),CAN
1_Chapais_Energy_Centre,Boiler (Wood),CAN
1_CPI_USA_NC_Roxboro,Boiler (Wood),SE
1_CPI_USA_NC_Southport,Boiler (Wood),SE
1_DG_Whitefield_LLC,Boiler (Wood),NE
1_Dolbeau,Boiler (Wood),CAN
1_Expera_Specialty_Solutions___Mosinee_Mill,Boiler (Wood),MISO
1_Florence_Mill,Boiler (Wood),SE
1_Gainesville_Renewable_Energy_Center,Boiler (Wood),SE
1_Georgia_Pacific_Port_Hudson,Boiler (Wood),MISO
1_Grayling_Generating_Station,Boiler (Wood),MISO
1_Greenway_Renewable_Power,Boiler (Wood),SE
1_Harden_Furniture,Boiler (Wood),NE
1_Hillman_Power_LLC,Boiler (Wood),MISO
1_J_C_McNeil,Boiler (Wood),NE
1_John_H_Warden,Boiler (Wood),MISO
1_Johnsonburg_Mill,Boiler (Wood),PJM
1_Kaukauna_Paper_Mill,Boiler (Wood),MISO
1_Koda_Biomass_Plant,Boiler (Wood),MISO
1_Lavalley_Lumber_LLC,Boiler (Wood),NE
1_Multitrade_of_Pittsylvania_LP,Boiler (Wood),PJM
1_NA_2_,Boiler (Wood),CAN
1_NA_2_Cochrane__NOPO_,Boiler (Wood),CAN
1_Northstar_Biomass,Boiler (Wood),SE
1_Okeelanta_Cogeneration,Boiler (Wood),SE
1_Palmer_Renewable_Energy,Boiler (Wood),NE
1_Piedmont_Green_Power,Boiler (Wood),SE
1_Pinetree_Power,Boiler (Wood),NE
1_Pinetree_Power_Fitchburg,Boiler (Wood),NE
1_Pinetree_Power_Tamworth,Boiler (Wood),NE
1_Plainfield_Renewable_Energy_LLC,Boiler (Wood),NE
1_Plant_Carl,Boiler (Wood),SE
1_Red_Shield_Envir_Old_Town_Facility,Boiler (Wood),NE
1_ReEnergy_Black_River,Boiler (Wood),NE
1_ReEnergy_Fort_Fairfield,Boiler (Wood),NE
1_ReEnergy_Livermore_Falls,Boiler (Wood),NE
1_ReEnergy_Stratton_LLC,Boiler (Wood),NE
1_Ryegate_Power_Station,Boiler (Wood),NE
1_Senneterre,Boiler (Wood),CAN
1_Snider_Industries,Boiler (Wood),SPP
1_Somerset_Plant,Boiler (Wood),NE
1_Springfield_Power_LLC,Boiler (Wood),NE
1_St__Felicien,Boiler (Wood),CAN
1_St__George_Paper__NB_,Boiler (Wood),CAN
1_Telogia_Power,Boiler (Wood),SE
1_United_Corrstack_Paper,Boiler (Wood),PJM
1_Viking_Energy_of_Lincoln,Boiler (Wood),MISO
1_Viking_Energy_of_McBain,Boiler (Wood),MISO
1_Westrock_Hodge__LA_,Boiler (Wood),MISO
1_Weyerhaeuser_Columbus_MS,Boiler (Wood),SE
1_Weyerhaeuser_New_Bern_NC,Boiler (Wood),SE
1_Wheelabrator_Ridge_Energy,Boiler (Wood),SE
1_Windsor__DOMTAR_,Boiler (Wood),CAN
1_Wisconsin_Rapids_Pulp_Mill,Boiler (Wood),MISO
1_Woodville_Renewable_Power_Project,Boiler (Wood),MISO
1_WPS_Power_Niagara,Boiler (Wood),NE
1_Yellow_Pine_Energy_Company_LLC,Boiler (Wood),SE
10_1_,Boiler (Wood),CAN
11_1_,Boiler (Wood),CAN
12_1_,Boiler (Wood),CAN
13_1_,Boiler (Wood),CAN
14_1_,Boiler (Wood),CAN
15_1_,Boiler (Wood),CAN
16_1_,Boiler (Wood),CAN
2_1_Androscoggin_Mill,Boiler (Wood),NE
2_1_Cochrane__NOPO_,Boiler (Wood),CAN
2_1_International_Paper_Eastover_Facility,Boiler (Wood),SE
2_1_Thunder_Bay_Mill,Boiler (Wood),CAN
2_2_,Boiler (Wood),CAN
2_2_Cochrane__NOPO_,Boiler (Wood),CAN
2_Brompton_Mill,Boiler (Wood),CAN
2_Kaukauna_Paper_Mill,Boiler (Wood),MISO
2_Multitrade_of_Pittsylvania_LP,Boiler (Wood),PJM
2_P_H_Glatfelter,Boiler (Wood),PJM
2_Somerset_Plant,Boiler (Wood),NE
2_St__George_Paper__NB_,Boiler (Wood),CAN
2_Weyerhaeuser_Columbus_MS,Boiler (Wood),SE
2_Wisconsin_Rapids_Pulp_Mill,Boiler (Wood),MISO
3_1_Androscoggin_Mill,Boiler (Wood),NE
3_1_Cochrane__NOPO_,Boiler (Wood),CAN
3_1_Thunder_Bay_Mill,Boiler (Wood),CAN
3_2_,Boiler (Wood),CAN
3_Cochrane__NOPO_,Boiler (Wood),CAN
3_East_Millinocket_Mill,Boiler (Wood),NE
3_International_Paper_Red_River_Mill,Boiler (Wood),MISO
3_Kaukauna_Paper_Mill,Boiler (Wood),MISO
3_Weyerhaeuser_Columbus_MS,Boiler (Wood),SE
4_1_Thunder_Bay_Mill,Boiler (Wood),CAN
4_2_,Boiler (Wood),CAN
4_ReEnergy_Lyonsdale_Biomass,Boiler (Wood),NE
4_Rumford_Cogeneration,Boiler (Wood),NE
5_Finch_Paper,Boiler (Wood),NE
6_Indeck_Jonesboro_Energy_Center,Boiler (Wood),NE
6_Manitowoc,Boiler (Wood),MISO
8_1_,Boiler (Wood),CAN
9_1_,Boiler (Wood),CAN
A_Androscoggin_Mill,Boiler (Wood),NE
A_Covington_Facility,Boiler (Wood),PJM
A_Halifax_County_Biomass,Boiler (Wood),PJM
A_Hopewell_Mill,Boiler (Wood),PJM
A_International_Paper_Franklin_Mill,Boiler (Wood),PJM
A_International_Paper_Pensacola,Boiler (Wood),SE
A_WestRock_Panama_City_Mill,Boiler (Wood),SE
A_WestRock_West_Point_Mill,Boiler (Wood),PJM
B_Androscoggin_Mill,Boiler (Wood),NE
C_Androscoggin_Mill,Boiler (Wood),NE
CT_Taylor_Gasification_WTE,Boiler (Wood),NE
D_Androscoggin_Mill,Boiler (Wood),NE
E_Androscoggin_Mill,Boiler (Wood),NE
F_Androscoggin_Mill,Boiler (Wood),NE
N_BROOKLYN_ENERGY_CENTRE,Boiler (Wood),CAN
NA_1_2_Cochrane__NOPO_,Boiler (Wood),CAN
ST_Taylor_Gasification_WTE,Boiler (Wood),NE
1_1_Polk,Combined cycle (Coal),SE
1_CSL_Gas_Recovery,Combined cycle (Diesel Oil),SE
1_GRS_Arbor_Hills,Combined cycle (Diesel Oil),MISO
1_Middlesex_Generating_Facility,Combined cycle (Diesel Oil),PJM
S9_C9_Cleary_Flood,Combined cycle (Diesel Oil),NE
1_1_2_Cogentrix_Lawrence,Combined cycle (Natural Gas),MISO
1_1_Acadia_Energy_Center,Combined cycle (Natural Gas),MISO
1_1_Algoma_Steel___St__Mary_s_Cogen_Plant,Combined cycle (Natural Gas),CAN
1_1_Arvah_B_Hopkins,Combined cycle (Natural Gas),SE
1_1_Astoria_Energy,Combined cycle (Natural Gas),NE
1_1_Athens_Generating_Plant,Combined cycle (Natural Gas),NE
1_1_Bethlehem_Power_Plant,Combined cycle (Natural Gas),PJM
1_1_Bethpage_Power_Plant,Combined cycle (Natural Gas),NE
1_1_Brooklyn_Navy_Yard_Cogeneration,Combined cycle (Natural Gas),NE
1_1_Cane_Island,Combined cycle (Natural Gas),SE
1_1_Cottonwood_Energy_Project,Combined cycle (Natural Gas),MISO
1_1_Deer_Creek_Station,Combined cycle (Natural Gas),SPP
1_1_Dow_St_Charles_Operations,Combined cycle (Natural Gas),MISO
1_1_Fairless_Energy_Center,Combined cycle (Natural Gas),PJM
1_1_Fort_Myers,Combined cycle (Natural Gas),SE
1_1_Goreway,Combined cycle (Natural Gas),CAN
1_1_H_L_Culbreath_Bayside_Power_Station,Combined cycle (Natural Gas),SE
1_1_Hines_Energy_Complex,Combined cycle (Natural Gas),SE
1_1_Kiamichi_Energy_Facility,Combined cycle (Natural Gas),SPP
1_1_Kingston_Cogen,Combined cycle (Natural Gas),CAN
1_1_Lagoon_Creek,Combined cycle (Natural Gas),SE
1_1_Lauderdale,Combined cycle (Natural Gas),SE
1_1_Magnolia_Power_Plant,Combined cycle (Natural Gas),SE
1_1_Manatee,Combined cycle (Natural Gas),SE
1_1_Martin,Combined cycle (Natural Gas),SE
1_1_Milton_Clean_Energy_Centre,Combined cycle (Natural Gas),CAN
1_1_NA,Combined cycle (Natural Gas),PJM
1_1_Napanee_Generating_Station,Combined cycle (Natural Gas),CAN
1_1_Nine_Mile_Point,Combined cycle (Natural Gas),MISO
1_1_Oneta_Energy_Center,Combined cycle (Natural Gas),SPP
1_1_Ouachita,Combined cycle (Natural Gas),MISO
1_1_P_L_Bartow,Combined cycle (Natural Gas),SE
1_1_Port_Everglades,Combined cycle (Natural Gas),SE
1_1_Port_Washington_Generating_Station,Combined cycle (Natural Gas),MISO
1_1_PSEG_Linden_Generating_Station,Combined cycle (Natural Gas),PJM
1_1_Redbud_Power_Plant,Combined cycle (Natural Gas),SPP
1_1_Sanford,Combined cycle (Natural Gas),SE
1_1_Selkirk_Cogen,Combined cycle (Natural Gas),NE
1_1_St__Clair_Power,Combined cycle (Natural Gas),CAN
1_1_St_Francis_Energy_Facility,Combined cycle (Natural Gas),SE
1_1_State_Line_Combined_Cycle,Combined cycle (Natural Gas),SPP
1_1_Thorold,Combined cycle (Natural Gas),CAN
1_1_Turkey_Point,Combined cycle (Natural Gas),SE
1_1_Union_Power_Partners_LP,Combined cycle (Natural Gas),MISO
1_1_West_County_Energy_Center,Combined cycle (Natural Gas),SE
1_1_West_Windsor_Cogeneration_Facility,Combined cycle (Natural Gas),CAN
1_10_NA,Combined cycle (Natural Gas),SE
1_11_NA,Combined cycle (Natural Gas),SE
1_12_NA,Combined cycle (Natural Gas),SE
1_1A_1B_1C_Tenaska_Central_Alabama_Stn,Combined cycle (Natural Gas),SE
1_1A_1B_Chattahoochee_Energy_Facility,Combined cycle (Natural Gas),SE
1_1A_1B_Effingham_County_Power_Project,Combined cycle (Natural Gas),SE
1_1A_1B_Hillabee_Energy_Center,Combined cycle (Natural Gas),SE
1_1A_1B_Mid_Georgia_Cogeneration_Facility,Combined cycle (Natural Gas),SE
1_1A_1B_Wansley_Unit_9,Combined cycle (Natural Gas),SE
1_1A_General_Electric_Plastic,Combined cycle (Natural Gas),SE
1_1A_Hog_Bayou_Energy_Center,Combined cycle (Natural Gas),SE
1_1A_McIntosh_Combined_Cycle_Facility,Combined cycle (Natural Gas),SE
1_1A_NA,Combined cycle (Natural Gas),SE
1_1A_Santa_Rosa_Energy_Center,Combined cycle (Natural Gas),SE
1_1A_Theodore_Cogen_Facility,Combined cycle (Natural Gas),SE
1_1A_Washington_County_Cogeneration_Facility,Combined cycle (Natural Gas),SE
1_1B_McIntosh_Combined_Cycle_Facility,Combined cycle (Natural Gas),SE
1_1B_NA,Combined cycle (Natural Gas),SE
1_1C_NA,Combined cycle (Natural Gas),SE
1_2_3_4_5_6_7_9_8_Jackson_Generating_Station,Combined cycle (Natural Gas),MISO
1_2_3_4_Hunterstown_Power_Plant,Combined cycle (Natural Gas),PJM
1_2_3_4_Jasper,Combined cycle (Natural Gas),SE
1_2_3_4_John_Sevier,Combined cycle (Natural Gas),SE
1_2_3_4_Kendall_Square_Station,Combined cycle (Natural Gas),NE
