Interface,Category,Line,Flow Direction,Max Flow,Min Flow,Node From,Node To,Region From,Region To
MN-SE_ATC,EI_Interface,680143_699224_69kV_1,1,4318.2,-4318.2,699224_FLARE_69,680143_TUNNEL_69,ATC,MN-SE
MN-SE_ATC,EI_Interface,680485_699928_69kV_1,1,4318.2,-4318.2,699928_PCT 69_69,680485_PRDUCH8_69,ATC,MN-SE
MN-SE_ATC,EI_Interface,680486_699921_69kV_1,1,4318.2,-4318.2,699921_GHT 69_69,680486_GLN HVN8_69,ATC,MN-SE
MN-SE_ATC,EI_Interface,680487_699944_69kV_1,1,4318.2,-4318.2,699944_LST 69_69,680487_LYN STA8_69,ATC,MN-SE
MN-SE_ATC,EI_Interface,680488_699943_69kV_1,1,4318.2,-4318.2,699943_BCT 69_69,680488_BUCKHORN_69,ATC,MN-SE
MN-SE_ATC,EI_Interface,680491_698328_69kV_1,1,4318.2,-4318.2,698328_WWT 69_69,680491_WH WINGS_69,ATC,MN-SE
MN-SE_ATC,EI_Interface,680504_699828_69kV_1,1,4318.2,-4318.2,699828_T OCEAN_69,680504_OCEAN SP_69,ATC,MN-SE
MN-SE_ATC,EI_Interface,680518_698358_69kV_1,1,4318.2,-4318.2,698358_PORT EDS_69,680518_ARMENIAT_69,ATC,MN-SE
MN-SE_ATC,EI_Interface,680549_698011_69kV_1,1,4318.2,-4318.2,698011_MIN 69_69,680549_MINERSTAP_69,ATC,MN-SE
MN-SE_ATC,EI_Interface,680563_698180_69kV_1,1,4318.2,-4318.2,698180_MILL BLF TAP_69,680563_MILL BLUFF_69,ATC,MN-SE
MN-SE_ATC,EI_Interface,681519_699010_161kV_1,1,4318.2,-4318.2,699010_NED 161_161,681519_STONEMAN_161,ATC,MN-SE
MN-SE_ATC,EI_Interface,681525_699010_161kV_1,1,4318.2,-4318.2,699010_NED 161_161,681525_GRANGRAE_161,ATC,MN-SE
MN-SE_BEPC,EI_Interface,602052_659435_230kV_1,1,777,-777,659435_MINOT      4_230,602052_WARD CO 4_230,BEPC,MN-SE
MN-SE_BEPC,EI_Interface,603023_659155_115kV_1,1,777,-777,659155_LOGAN  7_115,603023_MALLARD7_115,BEPC,MN-SE
MN-SE_BEPC,EI_Interface,603023_659165_115kV_1,1,777,-777,659165_RUTHVILLECP7_115,603023_MALLARD7_115,BEPC,MN-SE
MN-SE_BEPC,EI_Interface,603023_659436_115kV_1,1,777,-777,659436_MINOT      7_115,603023_MALLARD7_115,BEPC,MN-SE
MN-SE_BEPC,EI_Interface,603270_659436_115kV_1,1,777,-777,659436_MINOT      7_115,603270_WARD CO 7_115,BEPC,MN-SE
MN-SE_CBPC-NIPCO,EI_Interface,656051_680317_69kV_1,-1,387.5,-387.5,680317_WAPSI_69,656051_NEWHAMPM G_69,CBPC-NIPCO,MN-SE
MN-SE_CBPC-NIPCO,EI_Interface,601006_652864_345kV_1,1,387.5,-387.5,652864_SIOUXCY-LNX3_345,601006_SPLT RK3_345,CBPC-NIPCO,MN-SE
MN-SE_IA-E,EI_Interface,630020_680048_69kV_1,-1,10134.7,-10134.7,680048_POST_69,630020_LUANA 8_69,IA-E,MN-SE
MN-SE_IA-E,EI_Interface,630101_680340_69kV_1,-1,10134.7,-10134.7,680340_T BRC_69,630101_BRCLYNT8_69,IA-E,MN-SE
MN-SE_IA-E,EI_Interface,630120_680283_69kV_1,-1,10134.7,-10134.7,680283_ALDEN_69,630120_ALDEN J8_69,IA-E,MN-SE
MN-SE_IA-E,EI_Interface,630123_680469_69kV_1,-1,10134.7,-10134.7,680469_BANCROFT_69,630123_ALEA NW8_69,IA-E,MN-SE
MN-SE_IA-E,EI_Interface,630124_680353_69kV_1,-1,10134.7,-10134.7,680353_GOOSELK 69_69,630124_NBRIDGE8_69,IA-E,MN-SE
MN-SE_IA-E,EI_Interface,630124_680469_69kV_1,-1,10134.7,-10134.7,680469_BANCROFT_69,630124_NBRIDGE8_69,IA-E,MN-SE
MN-SE_IA-E,EI_Interface,630127_630824_69kV_1,-1,10134.7,-10134.7,630824_SOUTH SH_69,630127_ALEA19 8_69,IA-E,MN-SE
MN-SE_IA-E,EI_Interface,630128_680308_69kV_1,-1,10134.7,-10134.7,680308_T LERD_69,630128_HAYWD#18_69,IA-E,MN-SE
MN-SE_IA-E,EI_Interface,630128_680542_69kV_1,-1,10134.7,-10134.7,680542_GLENWTH8_69,630128_HAYWD#18_69,IA-E,MN-SE
MN-SE_IA-E,EI_Interface,630129_630824_69kV_1,-1,10134.7,-10134.7,630824_SOUTH SH_69,630129_HAYWD#28_69,IA-E,MN-SE
MN-SE_IA-E,EI_Interface,630129_680353_69kV_1,-1,10134.7,-10134.7,680353_GOOSELK 69_69,630129_HAYWD#28_69,IA-E,MN-SE
MN-SE_IA-E,EI_Interface,630139_680210_69kV_1,-1,10134.7,-10134.7,680210_VNDMYD8_69,630139_ADAMS  8_69,IA-E,MN-SE
MN-SE_IA-E,EI_Interface,630139_680409_69kV_1,-1,10134.7,-10134.7,680409_T TAOPI_69,630139_ADAMS  8_69,IA-E,MN-SE
MN-SE_IA-E,EI_Interface,630139_680567_69kV_1,-1,10134.7,-10134.7,680567_MCNEILWIND_69,630139_ADAMS  8_69,IA-E,MN-SE
MN-SE_IA-E,EI_Interface,630143_680536_69kV_1,-1,10134.7,-10134.7,680536_CHST TAP_69,630143_CHESTTP8_69,IA-E,MN-SE
MN-SE_IA-E,EI_Interface,630144_680538_69kV_1,-1,10134.7,-10134.7,680538_AMOCO_8_69,630144_STWRTVL8_69,IA-E,MN-SE
MN-SE_IA-E,EI_Interface,630145_680538_69kV_1,-1,10134.7,-10134.7,680538_AMOCO_8_69,630145_STEWVLJ8_69,IA-E,MN-SE
MN-SE_IA-E,EI_Interface,630146_680417_69kV_1,-1,10134.7,-10134.7,680417_SPRING_8_69,630146_SPRVALL8_69,IA-E,MN-SE
MN-SE_IA-E,EI_Interface,630147_680012_69kV_1,-1,10134.7,-10134.7,680012_CHATFIEL_69,630147_CHATFLD8_69,IA-E,MN-SE
MN-SE_IA-E,EI_Interface,630148_680012_69kV_1,-1,10134.7,-10134.7,680012_CHATFIEL_69,630148_DOVER  8_69,IA-E,MN-SE
MN-SE_IA-E,EI_Interface,630148_680435_69kV_1,-1,10134.7,-10134.7,680435_EYOTA 8_69,630148_DOVER  8_69,IA-E,MN-SE
MN-SE_IA-E,EI_Interface,630148_680489_69kV_1,-1,10134.7,-10134.7,680489_QUINCY_69,630148_DOVER  8_69,IA-E,MN-SE
MN-SE_IA-E,EI_Interface,630149_680435_69kV_1,-1,10134.7,-10134.7,680435_EYOTA 8_69,630149_EYOTA  8_69,IA-E,MN-SE
MN-SE_IA-E,EI_Interface,630149_680436_69kV_1,-1,10134.7,-10134.7,680436_LTL VLY8_69,630149_EYOTA  8_69,IA-E,MN-SE
MN-SE_IA-E,EI_Interface,630150_680436_69kV_1,-1,10134.7,-10134.7,680436_LTL VLY8_69,630150_ELGIN  8_69,IA-E,MN-SE
MN-SE_IA-E,EI_Interface,630151_680468_69kV_1,-1,10134.7,-10134.7,680468_WABACO 8_69,630151_PLAINVW8_69,IA-E,MN-SE
MN-SE_IA-E,EI_Interface,630152_680489_69kV_1,-1,10134.7,-10134.7,680489_QUINCY_69,630152_STCRLMUN_69,IA-E,MN-SE
MN-SE_IA-E,EI_Interface,630153_680035_69kV_1,-1,10134.7,-10134.7,680035_T RUSH_69,630153_LWSTNIP8_69,IA-E,MN-SE
MN-SE_IA-E,EI_Interface,630153_680568_69kV_1,-1,10134.7,-10134.7,680568_GLWIND_69,630153_LWSTNIP8_69,IA-E,MN-SE
MN-SE_IA-E,EI_Interface,630154_680018_69kV_1,-1,10134.7,-10134.7,680018_RUSHFORD_69,630154_RUSHFRD8_69,IA-E,MN-SE
MN-SE_IA-E,EI_Interface,630154_680035_69kV_1,-1,10134.7,-10134.7,680035_T RUSH_69,630154_RUSHFRD8_69,IA-E,MN-SE
MN-SE_IA-E,EI_Interface,630155_680350_69kV_1,-1,10134.7,-10134.7,680350_BROWNSDA_69,630155_WOLFCRK8_69,IA-E,MN-SE
MN-SE_IA-E,EI_Interface,630155_680381_69kV_1,-1,10134.7,-10134.7,680381_T AUST_69,630155_WOLFCRK8_69,IA-E,MN-SE
MN-SE_IA-E,EI_Interface,630156_680506_69kV_1,-1,10134.7,-10134.7,680506_JORDAN_69,630156_JOR TAP_69,IA-E,MN-SE
MN-SE_IA-E,EI_Interface,630157_680013_69kV_1,-1,10134.7,-10134.7,680013_ST CHARL_69,630157_ST.CHRT8_69,IA-E,MN-SE
MN-SE_IA-E,EI_Interface,630177_680041_69kV_1,-1,10134.7,-10134.7,680041_MTCARROL_69,630177_SAVANNA8_69,IA-E,MN-SE
MN-SE_IA-E,EI_Interface,630181_680309_69kV_1,-1,10134.7,-10134.7,680309_WINNCO_69,630181_BUFFCTR8_69,IA-E,MN-SE
MN-SE_IA-E,EI_Interface,630182_680186_69kV_1,-1,10134.7,-10134.7,680186_GRAFTON8_69,630182_GRAFTNT8_69,IA-E,MN-SE
MN-SE_IA-E,EI_Interface,630183_680309_69kV_1,-1,10134.7,-10134.7,680309_WINNCO_69,630183_THOMPSN8_69,IA-E,MN-SE
MN-SE_IA-E,EI_Interface,630183_680339_69kV_1,-1,10134.7,-10134.7,680339_T TMP 8_69,630183_THOMPSN8_69,IA-E,MN-SE
MN-SE_IA-E,EI_Interface,630184_680292_69kV_1,-1,10134.7,-10134.7,680292_THOMPJ T_69,630184_TOMP J 8_69,IA-E,MN-SE
MN-SE_IA-E,EI_Interface,630187_680502_69kV_1,-1,10134.7,-10134.7,680502_CARP TAP_69,630187_N88INTER_69,IA-E,MN-SE
MN-SE_IA-E,EI_Interface,630189_680181_69kV_1,-1,10134.7,-10134.7,680181_SARATGA8_69,630189_RICE   8_69,IA-E,MN-SE
MN-SE_IA-E,EI_Interface,630190_680151_69kV_1,-1,10134.7,-10134.7,680151_JERICO8_69,630190_A.V.IPW8_69,IA-E,MN-SE
MN-SE_IA-E,EI_Interface,630190_680193_69kV_1,-1,10134.7,-10134.7,680193_T BASS_69,630190_A.V.IPW8_69,IA-E,MN-SE
MN-SE_IA-E,EI_Interface,630192_680180_69kV_1,-1,10134.7,-10134.7,680180_DOUG 8_69,630192_DOUGLST8_69,IA-E,MN-SE
MN-SE_IA-E,EI_Interface,630194_680057_69kV_1,-1,10134.7,-10134.7,680057_IOWA ETHANOL_69,630194_HANLNTN8_69,IA-E,MN-SE
MN-SE_IA-E,EI_Interface,630220_680185_69kV_1,-1,10134.7,-10134.7,680185_T MEROA_69,630220_OSG EMG8_69,IA-E,MN-SE
MN-SE_IA-E,EI_Interface,630234_680023_69kV_1,-1,10134.7,-10134.7,680023_CANOE TP_69,630234_DECORAH8_69,IA-E,MN-SE
MN-SE_IA-E,EI_Interface,630234_680152_69kV_1,-1,10134.7,-10134.7,680152_NORDN TP_69,630234_DECORAH8_69,IA-E,MN-SE
MN-SE_IA-E,EI_Interface,630235_680118_69kV_1,-1,10134.7,-10134.7,680118_WAUKON_69,630235_WAUKNIP8_69,IA-E,MN-SE
MN-SE_IA-E,EI_Interface,630236_680118_69kV_1,-1,10134.7,-10134.7,680118_WAUKON_69,630236_VALLEY 8_69,IA-E,MN-SE
MN-SE_IA-E,EI_Interface,630237_680426_69kV_1,-1,10134.7,-10134.7,680426_LUDLOW_69,630237_LUD TAP8_69,IA-E,MN-SE
MN-SE_IA-E,EI_Interface,630238_680131_69kV_1,-1,10134.7,-10134.7,680131_FESTINA_69,630238_CALMAR 8_69,IA-E,MN-SE
MN-SE_IA-E,EI_Interface,630239_680098_69kV_1,-1,10134.7,-10134.7,680098_ELDORADO_69,630239_OSSIAN 8_69,IA-E,MN-SE
MN-SE_IA-E,EI_Interface,630240_680477_69kV_1,-1,10134.7,-10134.7,680477_FARMBURG_69,630240_MONONA_8_69,IA-E,MN-SE
MN-SE_IA-E,EI_Interface,630243_680056_69kV_1,-1,10134.7,-10134.7,680056_T HAWK_69,630243_HAWKTAP_69,IA-E,MN-SE
MN-SE_IA-E,EI_Interface,630244_680038_69kV_1,-1,10134.7,-10134.7,680038_BIGSPRNG_69,630244_BIGSPRT8_69,IA-E,MN-SE
MN-SE_IA-E,EI_Interface,630245_680169_69kV_1,-1,10134.7,-10134.7,680169_MADISON_69,630245_MADISNT8_69,IA-E,MN-SE
MN-SE_IA-E,EI_Interface,630246_680046_69kV_1,-1,10134.7,-10134.7,680046_NATIONAL_69,630246_MCGREGT8_69,IA-E,MN-SE
MN-SE_IA-E,EI_Interface,630249_680098_69kV_1,-1,10134.7,-10134.7,680098_ELDORADO_69,630249_WINDSOR8_69,IA-E,MN-SE
MN-SE_IA-E,EI_Interface,630249_680448_69kV_1,-1,10134.7,-10134.7,680448_TWINDSR_69,630249_WINDSOR8_69,IA-E,MN-SE
MN-SE_IA-E,EI_Interface,630260_680096_69kV_1,-1,10134.7,-10134.7,680096_HARP FY8_69,630260_HARPTAP8_69,IA-E,MN-SE
MN-SE_IA-E,EI_Interface,630261_680048_69kV_1,-1,10134.7,-10134.7,680048_POST_69,630261_POSTVIP8_69,IA-E,MN-SE
MN-SE_IA-E,EI_Interface,630274_680425_69kV_1,-1,10134.7,-10134.7,680425_WATERVIL_69,630274_WAT TAP8_69,IA-E,MN-SE
MN-SE_IA-E,EI_Interface,630293_680042_69kV_1,-1,10134.7,-10134.7,680042_PALISADE_69,630293_ELIZBTT8_69,IA-E,MN-SE
MN-SE_IA-E,EI_Interface,630293_680047_69kV_1,-1,10134.7,-10134.7,680047_ELIZABET_69,630293_ELIZBTT8_69,IA-E,MN-SE
MN-SE_IA-E,EI_Interface,630294_680441_69kV_1,-1,10134.7,-10134.7,680441_GALENA8_69,630294_COMMERCE8_69,IA-E,MN-SE
MN-SE_IA-E,EI_Interface,630295_680036_69kV_1,-1,10134.7,-10134.7,680036_TERR TP_69,630295_LNGHLLW8_69,IA-E,MN-SE
MN-SE_IA-E,EI_Interface,630295_680045_69kV_1,-1,10134.7,-10134.7,680045_GALNA T8_69,630295_LNGHLLW8_69,IA-E,MN-SE
MN-SE_IA-E,EI_Interface,630296_680464_69kV_1,-1,10134.7,-10134.7,680464_WSTGALTP_69,630296_GALENA8_69,IA-E,MN-SE
MN-SE_IA-E,EI_Interface,630298_680108_69kV_1,-1,10134.7,-10134.7,680108_PIONEER_69,630298_FRNTRSS LK 8_69,IA-E,MN-SE
MN-SE_IA-E,EI_Interface,630299_680108_69kV_1,-1,10134.7,-10134.7,680108_PIONEER_69,630299_E DUBUQUE8_69,IA-E,MN-SE
MN-SE_IA-E,EI_Interface,630675_680044_69kV_1,-1,10134.7,-10134.7,680044_T NAT_69,630675_NATIONT8_69,IA-E,MN-SE
MN-SE_IA-E,EI_Interface,630675_680477_69kV_1,-1,10134.7,-10134.7,680477_FARMBURG_69,630675_NATIONT8_69,IA-E,MN-SE
MN-SE_IA-E,EI_Interface,630763_680066_69kV_1,-1,10134.7,-10134.7,680066_MENOMINE_69,630763_SANDRDG J2 8_69,IA-E,MN-SE
MN-SE_IA-E,EI_Interface,630763_680464_69kV_1,-1,10134.7,-10134.7,680464_WSTGALTP_69,630763_SANDRDG J2 8_69,IA-E,MN-SE
MN-SE_IA-E,EI_Interface,631052_681523_161kV_1,-1,10134.7,-10134.7,681523_GENOA  5_161,631052_LANSINGW_161,IA-E,MN-SE
MN-SE_IA-E,EI_Interface,631052_681528_161kV_1,-1,10134.7,-10134.7,681528_HARMONY5_161,631052_LANSINGW_161,IA-E,MN-SE
MN-SE_IA-E,EI_Interface,631053_681530_161kV_1,-1,10134.7,-10134.7,681530_POSTVIL5_161,631053_LANSING5_161,IA-E,MN-SE
MN-SE_IA-E,EI_Interface,631059_681520_161kV_1,-1,10134.7,-10134.7,681520_GALENA 5_161,631059_8TH ST.5_161,IA-E,MN-SE
MN-SE_IA-E,EI_Interface,631060_681519_161kV_1,-1,10134.7,-10134.7,681519_STONEMAN_161,631060_TRK RIV5_161,IA-E,MN-SE
MN-SE_IA-E,EI_Interface,631066_681520_161kV_1,-1,10134.7,-10134.7,681520_GALENA 5_161,631066_SAVANNA5_161,IA-E,MN-SE
MN-SE_IA-E,EI_Interface,631122_681537_161kV_1,-1,10134.7,-10134.7,681537_ROCHSTR5_161,631122_ADAMS_N5_161,IA-E,MN-SE
MN-SE_IA-E,EI_Interface,631123_681527_161kV_1,-1,10134.7,-10134.7,681527_BVR CRK5_161,631123_ADAMS_S5_161,IA-E,MN-SE
MN-SE_IA-E,EI_Interface,631163_681529_161kV_1,-1,10134.7,-10134.7,681529_WINNCO 5_161,631163_FARIBLT5_161,IA-E,MN-SE
MN-SE_IA-E,EI_Interface,601002_631144_345kV_1,1,10134.7,-10134.7,631144_MITCHLCO3_345,601002_ADAMS  3_345,IA-E,MN-SE
MN-SE_IA-E,EI_Interface,601029_631138_345kV_1,1,10134.7,-10134.7,631138_LAKEFLD3_345,601029_LKFLDXL3_345,IA-E,MN-SE
MN-SE_IA-E,EI_Interface,601034_631138_345kV_1,1,10134.7,-10134.7,631138_LAKEFLD3_345,601034_NOBLES 3_345,IA-E,MN-SE
MN-SE_IA-E,EI_Interface,602003_631045_161kV_1,1,10134.7,-10134.7,631045_HUNTLEY5_161,602003_BLUEETA5_161,IA-E,MN-SE
MN-SE_IA-E,EI_Interface,602039_631038_161kV_1,1,10134.7,-10134.7,631038_MAGNLIA5_161,602039_ROCK CO5_161,IA-E,MN-SE
MN-SE_IA-E,EI_Interface,605013_630100_69kV_1,1,10134.7,-10134.7,630100_BL EART8_69,605013_BLEARTH8_69,IA-E,MN-SE
MN-SE_IA-E,EI_Interface,605063_630090_69kV_1,1,10134.7,-10134.7,630090_MADLIAJ8_69,605063_MADELVL8_69,IA-E,MN-SE
MN-SE_IA-E,EI_Interface,605075_630090_69kV_1,1,10134.7,-10134.7,630090_MADLIAJ8_69,605075_STJ EAS8_69,IA-E,MN-SE
MN-SE_IA-E,EI_Interface,605139_630123_69kV_1,1,10134.7,-10134.7,630123_ALEA NW8_69,605139_CLRKGNS8_69,IA-E,MN-SE
MN-SE_IA-E,EI_Interface,605140_630119_69kV_1,1,10134.7,-10134.7,630119_MINNLKT8_69,605140_MINNLK 8_69,IA-E,MN-SE
MN-SE_IA-E,EI_Interface,605173_630092_69kV_1,1,10134.7,-10134.7,630092_GARDNCY8_69,605173_GARDNTP8_69,IA-E,MN-SE
MN-SE_IA-E,EI_Interface,605187_630141_69kV_1,1,10134.7,-10134.7,630141_WASECAT8_69,605187_WASMUN18_69,IA-E,MN-SE
MN-SE_IA-E,EI_Interface,605279_630072_69kV_1,1,10134.7,-10134.7,630072_MT LAKE8_69,605279_BUTRFLD8_69,IA-E,MN-SE
MN-SE_IA-E,EI_Interface,605280_630135_69kV_1,1,10134.7,-10134.7,630135_NEWPRAG8_69,605280_NPR TAP8_69,IA-E,MN-SE
MN-SE_IA-E,EI_Interface,605491_630133_69kV_1,1,10134.7,-10134.7,630133_WASECAJ8_69,605491_MERIDAN8_69,IA-E,MN-SE
MN-SE_IA-E,EI_Interface,605491_630141_69kV_1,1,10134.7,-10134.7,630141_WASECAT8_69,605491_MERIDAN8_69,IA-E,MN-SE
MN-SE_IA-E,EI_Interface,605639_630110_69kV_1,1,10134.7,-10134.7,630110_RUSHMRT8_69,605639_WOLFTAP8_69,IA-E,MN-SE
MN-SE_IA-E,EI_Interface,613040_631122_161kV_1,1,10134.7,-10134.7,631122_ADAMS_N5_161,613040_AUSTIN 5_161,IA-E,MN-SE
MN-SE_IA-E,EI_Interface,613042_631044_161kV_1,1,10134.7,-10134.7,631044_HAYWD#25_161,613042_MURPHY CR 5_161,IA-E,MN-SE
MN-SE_IA-E,EI_Interface,613210_630116_69kV_1,1,10134.7,-10134.7,630116_PRAT T 8_69,613210_OWATANA1_69,IA-E,MN-SE
MN-SE_IA-E,EI_Interface,613220_630132_69kV_1,1,10134.7,-10134.7,630132_MEDFRDJ8_69,613220_OWATANA2_69,IA-E,MN-SE
MN-SE_IA-E,EI_Interface,613350_630117_69kV_1,1,10134.7,-10134.7,630117_TRUMANT8_69,613350_RUTLAND_69,IA-E,MN-SE
MN-SE_IA-E,EI_Interface,613370_631042_161kV_1,1,10134.7,-10134.7,631042_FOX LK 5_161,613370_RUTLAND5_161,IA-E,MN-SE
MN-SE_IA-E,EI_Interface,613370_631045_161kV_1,1,10134.7,-10134.7,631045_HUNTLEY5_161,613370_RUTLAND5_161,IA-E,MN-SE
MN-SE_IA-E,EI_Interface,613390_630146_69kV_1,1,10134.7,-10134.7,630146_SPRVALL8_69,613390_SPRING V_69,IA-E,MN-SE
MN-SE_IA-E,EI_Interface,613410_630119_69kV_1,1,10134.7,-10134.7,630119_MINNLKT8_69,613410_WELLS_69,IA-E,MN-SE
MN-SE_IA-E,EI_Interface,613420_631050_161kV_1,1,10134.7,-10134.7,631050_HAZLTON5_161,613420_WINDSOR5_161,IA-E,MN-SE
MN-SE_MH,EI_Interface,601012_667501_500kV_1,1,1176.2,-1176.2,667501_RIEL   2_500,601012_ROSEAUN2_500,MH,MN-SE
MN-SE_MH,EI_Interface,602013_667046_230kV_1,1,1176.2,-1176.2,667046_RICHER 4_230,602013_ROSEAU 4_230,MH,MN-SE
MN-SE_MH,EI_Interface,602057_667085_230kV_1,1,1176.2,-1176.2,667085_G82RPHT1_230,602057_PEACE GARD 5_230,MH,MN-SE
MN-SE_MN-C,EI_Interface,601002_615306_345kV_1,1,50686.7,-50686.7,615306_GRE-PL VLLY3_345,601002_ADAMS  3_345,MN-C,MN-SE
MN-SE_MN-C,EI_Interface,601011_615318_345kV_1,1,50686.7,-50686.7,615318_GRE-BENTON 3_345,601011_SHERCO 3_345,MN-C,MN-SE
MN-SE_MN-C,EI_Interface,601011_615327_345kV_2,1,50686.7,-50686.7,615327_GRE-BUNKER 3_345,601011_SHERCO 3_345,MN-C,MN-SE
MN-SE_MN-C,EI_Interface,601019_615327_345kV_2,1,50686.7,-50686.7,615327_GRE-BUNKER 3_345,601019_COON CK3_345,MN-C,MN-SE
MN-SE_MN-C,EI_Interface,601019_615353_345kV_1,1,50686.7,-50686.7,615353_GRE-DICKNSN3_345,601019_COON CK3_345,MN-C,MN-SE
MN-SE_MN-C,EI_Interface,601022_615353_345kV_1,1,50686.7,-50686.7,615353_GRE-DICKNSN3_345,601022_PARKERS3_345,MN-C,MN-SE
MN-SE_MN-C,EI_Interface,601029_615040_345kV_Z,1,50686.7,-50686.7,615040_GRE-LKFDGEN3_345,601029_LKFLDXL3_345,MN-C,MN-SE
MN-SE_MN-C,EI_Interface,601048_615643_345kV_1,1,50686.7,-50686.7,615643_GRE-CEDARMT3_345,601048_LYON CO 3_345,MN-C,MN-SE
MN-SE_MN-C,EI_Interface,601048_615643_345kV_2,1,50686.7,-50686.7,615643_GRE-CEDARMT3_345,601048_LYON CO 3_345,MN-C,MN-SE
MN-SE_MN-C,EI_Interface,601050_615643_345kV_1,1,50686.7,-50686.7,615643_GRE-CEDARMT3_345,601050_HELENA 3_345,MN-C,MN-SE
MN-SE_MN-C,EI_Interface,601050_615643_345kV_2,1,50686.7,-50686.7,615643_GRE-CEDARMT3_345,601050_HELENA 3_345,MN-C,MN-SE
MN-SE_MN-C,EI_Interface,601050_615649_345kV_1,1,50686.7,-50686.7,615649_GRE-CHUBLAK3_345,601050_HELENA 3_345,MN-C,MN-SE
MN-SE_MN-C,EI_Interface,601051_615649_345kV_1,1,50686.7,-50686.7,615649_GRE-CHUBLAK3_345,601051_HMPT CNR3_345,MN-C,MN-SE
MN-SE_MN-C,EI_Interface,602000_615478_161kV_1,1,50686.7,-50686.7,615478_GRE-SPRNGCK5_161,602000_COLVILL 5_161,MN-C,MN-SE
MN-SE_MN-C,EI_Interface,602001_616900_161kV_1,1,50686.7,-50686.7,616900_GRE-RAVENNA5_161,602001_PR ISLD5_161,MN-C,MN-SE
MN-SE_MN-C,EI_Interface,602009_615529_230kV_1,1,50686.7,-50686.7,615529_GRE-PANTHER4_230,602009_MNVLTAP4_230,MN-C,MN-SE
MN-SE_MN-C,EI_Interface,602010_615319_230kV_1,1,50686.7,-50686.7,615319_GRE-BENTON 4_230,602010_MNTCELO4_230,MN-C,MN-SE
MN-SE_MN-C,EI_Interface,602010_615383_230kV_1,1,50686.7,-50686.7,615383_GRE-ELK RIV4_230,602010_MNTCELO4_230,MN-C,MN-SE
MN-SE_MN-C,EI_Interface,602014_619940_230kV_1,1,50686.7,-50686.7,619940_HUC-MCLEOD 4_230,602014_BLUE LK4_230,MN-C,MN-SE
MN-SE_MN-C,EI_Interface,602015_615460_230kV_1,1,50686.7,-50686.7,615460_GRE-RUSH CY4_230,602015_REDROCK4_230,MN-C,MN-SE
MN-SE_MN-C,EI_Interface,602036_619975_230kV_1,1,50686.7,-50686.7,619975_GRE-WILLMAR4_230,602036_PAYNES 4_230,MN-C,MN-SE
MN-SE_MN-C,EI_Interface,602037_615460_230kV_1,1,50686.7,-50686.7,615460_GRE-RUSH CY4_230,602037_ROCKCR 4_230,MN-C,MN-SE
MN-SE_MN-C,EI_Interface,602037_615466_230kV_1,1,50686.7,-50686.7,615466_GRE-BEARCK 4_230,602037_ROCKCR 4_230,MN-C,MN-SE
MN-SE_MN-C,EI_Interface,602046_615307_161kV_1,1,50686.7,-50686.7,615307_GRE-PL VLLY5_161,602046_GRNDMDOW 5_161,MN-C,MN-SE
MN-SE_MN-C,EI_Interface,602052_615347_230kV_1,1,50686.7,-50686.7,615347_GRE-MCHENRY4_230,602052_WARD CO 4_230,MN-C,MN-SE
MN-SE_MN-C,EI_Interface,602056_615307_161kV_1,1,50686.7,-50686.7,615307_GRE-PL VLLY5_161,602056_PLS VLLY W 5_161,MN-C,MN-SE
MN-SE_MN-C,EI_Interface,603001_619605_115kV_1,1,50686.7,-50686.7,619605_GRE-AIRTECH7_115,603001_W FARIB7_115,MN-C,MN-SE
MN-SE_MN-C,EI_Interface,603002_617200_115kV_1,1,50686.7,-50686.7,617200_GRE-NORTHPT7_115,603002_WILMART7_115,MN-C,MN-SE
MN-SE_MN-C,EI_Interface,603006_616302_115kV_1,1,50686.7,-50686.7,616302_GRE-HENEPIN7_115,603006_ELMCRK 7_115,MN-C,MN-SE
MN-SE_MN-C,EI_Interface,603006_619803_115kV_1,1,50686.7,-50686.7,619803_GRE-ARBORLK7_115,603006_ELMCRK 7_115,MN-C,MN-SE
MN-SE_MN-C,EI_Interface,603010_618905_115kV_1,1,50686.7,-50686.7,618905_GRE-ELLSBOR7_115,603010_LKYNKTN7_115,MN-C,MN-SE
MN-SE_MN-C,EI_Interface,603027_619112_115kV_1,1,50686.7,-50686.7,619112_GRE-HUDSON 7_115,603027_DGLASCO7_115,MN-C,MN-SE
MN-SE_MN-C,EI_Interface,603027_619405_115kV_1,1,50686.7,-50686.7,619405_GRE-LTLSKTP7_115,603027_DGLASCO7_115,MN-C,MN-SE
MN-SE_MN-C,EI_Interface,603028_615644_115kV_1,1,50686.7,-50686.7,615644_GRE-CEDARMT7_115,603028_FRANKLN7_115,MN-C,MN-SE
MN-SE_MN-C,EI_Interface,603029_615324_115kV_1,1,50686.7,-50686.7,615324_GRE-BENTON 7_115,603029_GRANCTY7_115,MN-C,MN-SE
MN-SE_MN-C,EI_Interface,603031_619806_115kV_1,1,50686.7,-50686.7,619806_GRE-OAKWOOD7_115,603031_MNTCELO7_115,MN-C,MN-SE
MN-SE_MN-C,EI_Interface,603032_615560_115kV_1,1,50686.7,-50686.7,615560_GRE-WST CLD7_115,603032_SAUK RV7_115,MN-C,MN-SE
MN-SE_MN-C,EI_Interface,603033_619804_115kV_1,1,50686.7,-50686.7,619804_GRE-DCKSNSS7_115,603033_PULASKI7_115,MN-C,MN-SE
