Generator,Node,Property,value,V1,V2,Band,V3,V4,Timeslice,Action,V5,Scenario,V6,Category
2024_DPV_304454,304454_6AURORA SW S_230,Generation Participation Factor,1,,-,1,,,,=,,,,CPLE
2024_DPV_304457,304457_6IND050_230,Generation Participation Factor,1,,-,1,,,,=,,,,CPLE
2024_DPV_304462,304462_6BAYBORO_230,Generation Participation Factor,1,,-,1,,,,=,,,,CPLE
2024_DPV_304465,304465_6NEWBERN230T_230,Generation Participation Factor,1,,-,1,,,,=,,,,CPLE
2024_DPV_304471,304471_6CC WD EN TA_230,Generation Participation Factor,1,,-,1,,,,=,,,,CPLE
2024_DPV_304474,304474_6IND053_230,Generation Participation Factor,1,,-,1,,,,=,,,,CPLE
2024_DPV_304484,304484_6HAVELOK230T_230,Generation Participation Factor,1,,-,1,,,,=,,,,CPLE
2024_DPV_304497,304497_6MORHDWW230T_230,Generation Participation Factor,1,,-,1,,,,=,,,,CPLE
2024_DPV_304500,304500_6WOMMACK230T_230,Generation Participation Factor,1,,-,1,,,,=,,,,CPLE
2024_DPV_304521,304521_6CATHERN LAK_230,Generation Participation Factor,1,,-,1,,,,=,,,,CPLE
2024_DPV_304524,304524_6JACKSON230T_230,Generation Participation Factor,1,,-,1,,,,=,,,,CPLE
2024_DPV_304527,304527_6SWANSBORO_230,Generation Participation Factor,1,,-,1,,,,=,,,,CPLE
2024_DPV_304535,304535_6LEJEUNE TAP_230,Generation Participation Factor,1,,-,1,,,,=,,,,CPLE
2024_DPV_304540,304540_6GEIGER TAP_230,Generation Participation Factor,1,,-,1,,,,=,,,,CPLE
2024_DPV_304550,304550_6CASTLEH230T_230,Generation Participation Factor,1,,-,1,,,,=,,,,CPLE
2024_DPV_304552,304552_6WILM EAST_230,Generation Participation Factor,1,,-,1,,,,=,,,,CPLE
2024_DPV_304577,304577_6MURRAYVILLE_230,Generation Participation Factor,1,,-,1,,,,=,,,,CPLE
2024_DPV_304600,304600_6WHITEVL230T_230,Generation Participation Factor,1,,-,1,,,,=,,,,CPLE
2024_DPV_304602,304602_6COG SPRT TA_230,Generation Participation Factor,1,,-,1,,,,=,,,,CPLE
2024_DPV_304619,304619_6MASONBORO_230,Generation Participation Factor,1,,-,1,,,,=,,,,CPLE
2024_DPV_304620,304620_6WILM WIN PR_230,Generation Participation Factor,1,,-,1,,,,=,,,,CPLE
2024_DPV_304622,304622_6WILM OGDEN_230,Generation Participation Factor,1,,-,1,,,,=,,,,CPLE
2024_DPV_304626,304626_6WRIGHTSVILL_230,Generation Participation Factor,1,,-,1,,,,=,,,,CPLE
2024_DPV_304740,304740_4WALTERS138_138,Generation Participation Factor,1,,-,1,,,,=,,,,CPLE
2024_DPV_304763,304763_6ENKA230SS T_230,Generation Participation Factor,1,,-,1,,,,=,,,,CPLW
2024_DPV_304769,304769_6CRAGGY230 T_230,Generation Participation Factor,1,,-,1,,,,=,,,,CPLE
2024_DPV_304781,304781_6CANERV230 T_230,Generation Participation Factor,1,,-,1,,,,=,,,,CPLE
2024_DPV_304803,304803_6ASHVLE230 T_230,Generation Participation Factor,1,,-,1,,,,=,,,,CPLE
2024_DPV_304985,304985_6LILES SS  T_230,Generation Participation Factor,1,,-,1,,,,=,,,,CPLE
2024_DPV_305001,305001_6E1-CHAD PEA_230,Generation Participation Factor,1,,-,1,,,,=,,,,CPLE
2024_DPV_305004,305004_6E1-PROSPECT_230,Generation Participation Factor,1,,-,1,,,,=,,,,CPLE
2024_DPV_305018,305018_6E2-MAYSVILL_230,Generation Participation Factor,1,,-,1,,,,=,,,,CPLE
2024_DPV_305024,305024_6E3-CNTR CRC_230,Generation Participation Factor,1,,-,1,,,,=,,,,CPLE
2024_DPV_305075,305075_6E9-W ONSLOW_230,Generation Participation Factor,1,,-,1,,,,=,,,,CPLE
2024_DPV_305085,305085_6E12-DIXON_230,Generation Participation Factor,1,,-,1,,,,=,,,,CPLE
2024_DPV_305088,305088_6E12-RED MNT_230,Generation Participation Factor,1,,-,1,,,,=,,,,CPLE
2024_DPV_305140,305140_6E16-EDWARDS_230,Generation Participation Factor,1,,-,1,,,,=,,,,CPLE
2024_DPV_306008,306008_8OCONEE_500,Generation Participation Factor,1,,-,1,,,,=,,,,DUK
2024_DPV_306106,306106_6JOCASSE_230,Generation Participation Factor,1,,-,1,,,,=,,,,DUK
2024_DPV_306107,306107_6N GRNVL_230,Generation Participation Factor,1,,-,1,,,,=,,,,DUK
2024_DPV_306110,306110_6SHILOH_230,Generation Participation Factor,1,,-,1,,,,=,,,,DUK
2024_DPV_306112,306112_8BAD CRK_500,Generation Participation Factor,1,,-,1,,,,=,,,,DUK
2024_DPV_306113,306113_8JOCASSE_500,Generation Participation Factor,1,,-,1,,,,=,,,,DUK
2024_DPV_306235,306235_6PACOLET_230,Generation Participation Factor,1,,-,1,,,,=,,,,DUK
2024_DPV_306236,306236_6PEACH V_230,Generation Participation Factor,1,,-,1,,,,=,,,,DUK
2024_DPV_306331,306331_6ALLEN_230,Generation Participation Factor,1,,-,1,,,,=,,,,DUK
2024_DPV_306332,306332_6CATAWBA_230,Generation Participation Factor,1,,-,1,,,,=,,,,DUK
2024_DPV_306334,306334_6PEACOCK_R_230,Generation Participation Factor,1,,-,1,,,,=,,,,DUK
2024_DPV_306335,306335_6RIPP_230,Generation Participation Factor,1,,-,1,,,,=,,,,DUK
2024_DPV_306336,306336_6SHELBY_230,Generation Participation Factor,1,,-,1,,,,=,,,,DUK
2024_DPV_306337,306337_8NEWPORT_500,Generation Participation Factor,1,,-,1,,,,=,,,,DUK
2024_DPV_306441,306441_6LINCOLN_230,Generation Participation Factor,1,,-,1,,,,=,,,,DUK
2024_DPV_306443,306443_6MARSHAL_230,Generation Participation Factor,1,,-,1,,,,=,,,,DUK
2024_DPV_306444,306444_6MCDOWEL_230,Generation Participation Factor,1,,-,1,,,,=,,,,DUK
2024_DPV_306536,306536_6BUCK_230,Generation Participation Factor,1,,-,1,,,,=,,,,DUK
2024_DPV_306537,306537_6COWANS1_230,Generation Participation Factor,1,,-,1,,,,=,,,,DUK
2024_DPV_314561,314561_6CAROLNA_230,Generation Participation Factor,1,,-,1,,,,=,,,,DOM
2024_DPV_314564,314564_6EDGECOM_230,Generation Participation Factor,1,,-,1,,,,=,,,,DOM
2024_DPV_314569,314569_6EARLEYS_230,Generation Participation Factor,1,,-,1,,,,=,,,,DOM
2024_DPV_314574,314574_6EVERETS_230,Generation Participation Factor,1,,-,1,,,,=,,,,DOM
2024_DPV_314575,314575_6NUCO TP_230,Generation Participation Factor,1,,-,1,,,,=,,,,DOM
2024_DPV_314579,314579_6HORNRTN_230,Generation Participation Factor,1,,-,1,,,,=,,,,DOM
2024_DPV_314583,314583_6LAKEVEW_230,Generation Participation Factor,1,,-,1,,,,=,,,,DOM
2024_DPV_314591,314591_6NASH_230,Generation Participation Factor,1,,-,1,,,,=,,,,DOM
2024_DPV_314594,314594_6PLYMOTH_230,Generation Participation Factor,1,,-,1,,,,=,,,,DOM
2024_DPV_314599,314599_6ROA VAL_230,Generation Participation Factor,1,,-,1,,,,=,,,,DOM
2024_DPV_314609,314609_6TARBORO_230,Generation Participation Factor,1,,-,1,,,,=,,,,DOM
2024_DPV_314610,314610_6TOTDP4_230,Generation Participation Factor,1,,-,1,,,,=,,,,DOM
2024_DPV_314616,314616_6TRWBRDG_230,Generation Participation Factor,1,,-,1,,,,=,,,,DOM
2024_DPV_314620,314620_6CASHIE_230,Generation Participation Factor,1,,-,1,,,,=,,,,DOM
2024_DPV_314633,314633_6POINTHB_230,Generation Participation Factor,1,,-,1,,,,=,,,,DOM
2024_DPV_314637,314637_6EDENTON_230,Generation Participation Factor,1,,-,1,,,,=,,,,DOM
2024_DPV_314638,314638_6ELIZ CT_230,Generation Participation Factor,1,,-,1,,,,=,,,,DOM
2024_DPV_314639,314639_6TANGLEW_230,Generation Participation Factor,1,,-,1,,,,=,,,,DOM
2024_DPV_314640,314640_6KITY H1_230,Generation Participation Factor,1,,-,1,,,,=,,,,DOM
2024_DPV_314645,314645_6SLIGO_230,Generation Participation Factor,1,,-,1,,,,=,,,,DOM
2024_DPV_314647,314647_6SHAWBRO_230,Generation Participation Factor,1,,-,1,,,,=,,,,DOM
2024_DPV_334040,334040_4WALDEN_138,Generation Participation Factor,1,,-,1,,,,=,,,,EES-TX
2024_DPV_334075,334075_4LONGMIR!_138,Generation Participation Factor,1,,-,1,,,,=,,,,EES-TX
2024_DPV_334077,334078_4SHEAWIL_138,Generation Participation Factor,1,,-,1,,,,=,,,,EES-TX
2024_DPV_334091,334091_4GOSLIN2!_138,Generation Participation Factor,1,,-,1,,,,=,,,,EES-TX
2024_DPV_334100,334100_4PORTER%_138,Generation Participation Factor,1,,-,1,,,,=,,,,EES-TX
2024_DPV_334102,334102_4CEDHILL_138,Generation Participation Factor,1,,-,1,,,,=,,,,EES-TX
2024_DPV_334126,334126_4MAGROVE_138,Generation Participation Factor,1,,-,1,,,,=,,,,EES-TX
2024_DPV_334140,334140_4POCO  1!_138,Generation Participation Factor,1,,-,1,,,,=,,,,EES-TX
2024_DPV_334144,334144_4SHEPERD!_138,Generation Participation Factor,1,,-,1,,,,=,,,,EES-TX
2024_DPV_334194,334194_4RYE_138,Generation Participation Factor,1,,-,1,,,,=,,,,EES-TX
2024_DPV_334202,334202_6CHPTSR2_230,Generation Participation Factor,1,,-,1,,,,=,,,,EES-TX
2024_DPV_334225,334225_4STOWELL!_138,Generation Participation Factor,1,,-,1,,,,=,,,,EES-TX
2024_DPV_334238,334238_4H_MARSH_138,Generation Participation Factor,1,,-,1,,,,=,,,,EES-TX
2024_DPV_334281,334281_4FORK CK_138,Generation Participation Factor,1,,-,1,,,,=,,,,EES-TX
2024_DPV_334284,334284_4PINELND_138,Generation Participation Factor,1,,-,1,,,,=,,,,EES-TX
2024_DPV_334301,334301_4UNONGSU!_138,Generation Participation Factor,1,,-,1,,,,=,,,,EES-TX
2024_DPV_334318,334318_4LUMBRTN_138,Generation Participation Factor,1,,-,1,,,,=,,,,EES-TX
2024_DPV_334327,334327_6AMELIA!_230,Generation Participation Factor,1,,-,1,,,,=,,,,EES-TX
2024_DPV_334332,334332_4HLYSPG#_138,Generation Participation Factor,1,,-,1,,,,=,,,,EES-TX
2024_DPV_334396,334396_47NECHES2!_138,Generation Participation Factor,1,,-,1,,,,=,,,,EES-TX
2024_DPV_334398,334398_4HAMPTON_138,Generation Participation Factor,1,,-,1,,,,=,,,,EES-TX
2024_DPV_334412,334412_4MID CO%_138,Generation Participation Factor,1,,-,1,,,,=,,,,EES-TX
2024_DPV_334450,334450_4ORANGE!_138,Generation Participation Factor,1,,-,1,,,,=,,,,EES-TX
2024_DPV_335087,335087_4TOOMEY_138,Generation Participation Factor,1,,-,1,,,,=,,,,LA-Gulf
2024_DPV_335191,335191_6GILLIS_230,Generation Participation Factor,1,,-,1,,,,=,,,,LA-Gulf
2024_DPV_335281,335281_4COL_WLSH_TP_138,Generation Participation Factor,1,,-,1,,,,=,,,,LA-Gulf
2024_DPV_335365,335365_4HEBERT_138,Generation Participation Factor,1,,-,1,,,,=,,,,LA-Gulf
2024_DPV_335377,335377_4SCANLAN_138,Generation Participation Factor,1,,-,1,,,,=,,,,LA-Gulf
2024_DPV_335378,335378_4SCOTT_2!_138,Generation Participation Factor,1,,-,1,,,,=,,,,LA-Gulf
2024_DPV_335380,335380_4MEAUX!_138,Generation Participation Factor,1,,-,1,,,,=,,,,LA-Gulf
2024_DPV_335386,335386_4ABBEVILLE_138,Generation Participation Factor,1,,-,1,,,,=,,,,LA-Gulf
2024_DPV_335391,335391_4CECELIA!_138,Generation Participation Factor,1,,-,1,,,,=,,,,LA-Gulf
2024_DPV_335596,335596_4COSMAR!_138,Generation Participation Factor,1,,-,1,,,,=,,,,LA-Gulf
2024_DPV_335625,335625_4GONZALES!_138,Generation Participation Factor,1,,-,1,,,,=,,,,LA-Gulf
2024_DPV_335816,335816_6ZOAR_230,Generation Participation Factor,1,,-,1,,,,=,,,,LA-Gulf
2024_DPV_336006,336006_6STJAME!_230,Generation Participation Factor,1,,-,1,,,,=,,,,LA-N
2024_DPV_336007,336007_6VACHRE!_230,Generation Participation Factor,1,,-,1,,,,=,,,,LA-N
2024_DPV_336030,336030_4GIBSON_138,Generation Participation Factor,1,,-,1,,,,=,,,,LA-N
2024_DPV_336040,336040_6THIBOD!_230,Generation Participation Factor,1,,-,1,,,,=,,,,LA-N
2024_DPV_336041,336041_6TEREBN!_230,Generation Participation Factor,1,,-,1,,,,=,,,,LA-N
2024_DPV_336042,336042_6RACLND!_230,Generation Participation Factor,1,,-,1,,,,=,,,,LA-N
2024_DPV_336112,336112_6INDEPD_230,Generation Participation Factor,1,,-,1,,,,=,,,,LA-N
2024_DPV_336113,336113_6AMITE!_230,Generation Participation Factor,1,,-,1,,,,=,,,,LA-N
2024_DPV_336130,336130_8BOGALUS_500,Generation Participation Factor,1,,-,1,,,,=,,,,LA-N
2024_DPV_336139,336139_6PNTCHTL_230,Generation Participation Factor,1,,-,1,,,,=,,,,LA-N
2024_DPV_336140,336140_6HAMMND!_230,Generation Participation Factor,1,,-,1,,,,=,,,,LA-N
2024_DPV_336196,336196_6LABARE!_230,Generation Participation Factor,1,,-,1,,,,=,,,,LA-N
2024_DPV_336214,336214_6DSTRHN!_230,Generation Participation Factor,1,,-,1,,,,=,,,,LA-N
2024_DPV_336260,336260_6ESTELL!_230,Generation Participation Factor,1,,-,1,,,,=,,,,LA-N
2024_DPV_336263,336263_6LWRCST_230,Generation Participation Factor,1,,-,1,,,,=,,,,LA-N
2024_DPV_336269,336269_6MERAUX!_230,Generation Participation Factor,1,,-,1,,,,=,,,,LA-N
2024_DPV_336402,336402_6MIDTNB_230,Generation Participation Factor,1,,-,1,,,,=,,,,LA-Gulf
2024_DPV_336430,336430_6MKTST!_230,Generation Participation Factor,1,,-,1,,,,=,,,,LA-Gulf
2024_DPV_336434,336434_6ALMON!_230,Generation Participation Factor,1,,-,1,,,,=,,,,LA-Gulf
2024_DPV_336436,336436_6CURRN_230,Generation Participation Factor,1,,-,1,,,,=,,,,LA-Gulf
2024_DPV_336462,336462_6MICHO%_230,Generation Participation Factor,1,,-,1,,,,=,,,,LA-Gulf
2024_DPV_337341,337341_6WINNFIELD!_230,Generation Participation Factor,1,,-,1,,,,=,,,,LA-N
2024_DPV_337368,337368_8MT_OLIVE%_500,Generation Participation Factor,1,,-,1,,,,=,,,,LA-N
2024_DPV_337375,337375_6GRAMBLING_230,Generation Participation Factor,1,,-,1,,,,=,,,,LA-N
2024_DPV_337420,337420_8STERLING%_500,Generation Participation Factor,1,,-,1,,,,=,,,,LA-N
2024_DPV_337427,337427_8PERRYVILLE%_500,Generation Participation Factor,1,,-,1,,,,=,,,,LA-N
2024_DPV_338200,338200_5HAYTI.S%_161,Generation Participation Factor,1,,-,1,,,,=,,,,EES-ARK
2024_DPV_338202,338202_5JIM HILL%_161,Generation Participation Factor,1,,-,1,,,,=,,,,EES-ARK
2024_DPV_343004,343004_5PERCHE_161,Generation Participation Factor,1,,-,1,,,,=,,,,MISO-MO
2024_DPV_343539,343539_4_PORTER_138,Generation Participation Factor,1,,-,1,,,,=,,,,IL-C
2024_DPV_344001,344001_5ADAIR2_161,Generation Participation Factor,1,,-,1,,,,=,,,,MISO-MO
2024_DPV_344026,344026_5APCH TP_161,Generation Participation Factor,1,,-,1,,,,=,,,,MISO-MO
2024_DPV_344040,344040_5LOY MARTIN_161,Generation Participation Factor,1,,-,1,,,,=,,,,MISO-MO
2024_DPV_344080,344080_4BABLER 1_138,Generation Participation Factor,1,,-,1,,,,=,,,,MISO-MO
2024_DPV_344094,344094_4BELLE  T-O_138,Generation Participation Factor,1,,-,1,,,,=,,,,MISO-MO
2024_DPV_344100,344100_5BELGRD_161,Generation Participation Factor,1,,-,1,,,,=,,,,MISO-MO
2024_DPV_344127,344127_4BERK   1_138,Generation Participation Factor,1,,-,1,,,,=,,,,MISO-MO
2024_DPV_344154,344154_7BLAND_345,Generation Participation Factor,1,,-,1,,,,=,,,,MISO-MO
2024_DPV_344333,344333_5CHARLSTN_161,Generation Participation Factor,1,,-,1,,,,=,,,,MISO-MO
2024_DPV_344415,344415_4CONWAY TP1_138,Generation Participation Factor,1,,-,1,,,,=,,,,MISO-MO
2024_DPV_344558,344558_5EX SPRNG_161,Generation Participation Factor,1,,-,1,,,,=,,,,MISO-MO
2024_DPV_344560,344560_4FARMGTN_138,Generation Participation Factor,1,,-,1,,,,=,,,,MISO-MO
2024_DPV_344572,344572_4FLOR   TP2_138,Generation Participation Factor,1,,-,1,,,,=,,,,MISO-MO
2024_DPV_344593,344593_4FRKN1_138,Generation Participation Factor,1,,-,1,,,,=,,,,MISO-MO
2024_DPV_345034,345034_5MARN TAP_161,Generation Participation Factor,1,,-,1,,,,=,,,,MISO-MO
2024_DPV_345045,345045_7MASON 1_345,Generation Participation Factor,1,,-,1,,,,=,,,,MISO-MO
2024_DPV_345194,345194_4MILLER G-O_138,Generation Participation Factor,1,,-,1,,,,=,,,,MISO-MO
2024_DPV_345390,345390_4ORGD1 TP_138,Generation Participation Factor,1,,-,1,,,,=,,,,MISO-MO
2024_DPV_345489,345489_4PERRYVIL_138,Generation Participation Factor,1,,-,1,,,,=,,,,MISO-MO
2024_DPV_345603,345603_4RIVERC_138,Generation Participation Factor,1,,-,1,,,,=,,,,MISO-MO
2024_DPV_345773,345773_7ST FRANC_345,Generation Participation Factor,1,,-,1,,,,=,,,,MISO-MO
2024_DPV_345941,345941_5WARENTN_161,Generation Participation Factor,1,,-,1,,,,=,,,,MISO-MO
2024_DPV_345975,345975_5WEDK   1_161,Generation Participation Factor,1,,-,1,,,,=,,,,MISO-MO
2024_DPV_345992,345992_7SPENCER_345,Generation Participation Factor,1,,-,1,,,,=,,,,MISO-MO
2024_DPV_360021,360021_8SHELBY TN_500,Generation Participation Factor,1,,-,1,,,,=,,,,TVAZ
2024_DPV_360100,360100_5J SEVIER #1_161,Generation Participation Factor,1,,-,1,,,,=,,,,TVAZ
2024_DPV_360138,360138_5PARIS TN_161,Generation Participation Factor,1,,-,1,,,,=,,,,TVAZ
2024_DPV_360297,360297_5NYSTAR TN_161,Generation Participation Factor,1,,-,1,,,,=,,,,TVAZ
2024_DPV_360301,360301_5E SHELBYVLE_161,Generation Participation Factor,1,,-,1,,,,=,,,,TVAZ
2024_DPV_360309,360309_5COLUMBIA TN_161,Generation Participation Factor,1,,-,1,,,,=,,,,TVAZ
2024_DPV_360311,360311_5FRANKLIN DS_161,Generation Participation Factor,1,,-,1,,,,=,,,,TVAZ
2024_DPV_360314,360314_5POMONA TN_161,Generation Participation Factor,1,,-,1,,,,=,,,,TVAZ
2024_DPV_360343,360343_5TEN MILE TN_161,Generation Participation Factor,1,,-,1,,,,=,,,,TVAZ
2024_DPV_360349,360349_5LEBANON TN_161,Generation Participation Factor,1,,-,1,,,,=,,,,TVAZ
2024_DPV_360356,360356_5SPRINGFIELD_161,Generation Participation Factor,1,,-,1,,,,=,,,,TVAZ
2024_DPV_360399,360399_5GREAT FALLS_161,Generation Participation Factor,1,,-,1,,,,=,,,,TVAZ
2024_DPV_360420,360420_5E CLEVELAND_161,Generation Participation Factor,1,,-,1,,,,=,,,,TVAZ
2024_DPV_360422,360422_5HARRIMAN TP_161,Generation Participation Factor,1,,-,1,,,,=,,,,TVAZ
2024_DPV_360426,360426_5DAYTON TN_161,Generation Participation Factor,1,,-,1,,,,=,,,,TVAZ
2024_DPV_360429,360429_5CROSSVLE TN_161,Generation Participation Factor,1,,-,1,,,,=,,,,TVAZ
2024_DPV_360442,360442_5ELZA TN_161,Generation Participation Factor,1,,-,1,,,,=,,,,TVAZ
2024_DPV_360453,360453_5LAFOLLET TN_161,Generation Participation Factor,1,,-,1,,,,=,,,,TVAZ
2024_DPV_360460,360460_5NIXON RD TN_161,Generation Participation Factor,1,,-,1,,,,=,,,,TVAZ
2024_DPV_360462,360462_5PIGEON FG_161,Generation Participation Factor,1,,-,1,,,,=,,,,TVAZ
2024_DPV_360466,360466_5CHEROKEE HP_161,Generation Participation Factor,1,,-,1,,,,=,,,,TVAZ
2024_DPV_360467,360467_5TAZEWELL TN_161,Generation Participation Factor,1,,-,1,,,,=,,,,TVAZ
2024_DPV_360481,360481_5NEJC TN_161,Generation Participation Factor,1,,-,1,,,,=,,,,TVAZ
2024_DPV_360488,360488_5CRANBERR NC_161,Generation Participation Factor,1,,-,1,,,,=,,,,TVAZ
2024_DPV_360506,360506_5BAXTER TN_161,Generation Participation Factor,1,,-,1,,,,=,,,,TVAZ
2024_DPV_360563,360563_5MAGICVALLEY_161,Generation Participation Factor,1,,-,1,,,,=,,,,TVAZ
2024_DPV_360591,360591_5BLACKMAN TN_161,Generation Participation Factor,1,,-,1,,,,=,,,,TVAZ
2024_DPV_361218,361218_5HAMIL CHATT_161,Generation Participation Factor,1,,-,1,,,,=,,,,TVAZ
2024_DPV_361226,361226_5FOUNTAINHD_161,Generation Participation Factor,1,,-,1,,,,=,,,,TVAZ
2024_DPV_361285,361285_5BEECH MTN_161,Generation Participation Factor,1,,-,1,,,,=,,,,TVAZ
2024_DPV_361289,361289_6CRAWFISH CR_230,Generation Participation Factor,1,,-,1,,,,=,,,,TVAZ
2024_DPV_361309,361309_5MOORESBG TP_161,Generation Participation Factor,1,,-,1,,,,=,,,,TVAZ
2024_DPV_361364,361364_5WEAVER GA_161,Generation Participation Factor,1,,-,1,,,,=,,,,TVAZ
2024_DPV_361365,361365_5YOUNG CN GA_161,Generation Participation Factor,1,,-,1,,,,=,,,,TVAZ
2024_DPV_361416,361416_5MANIS RD TN_161,Generation Participation Factor,1,,-,1,,,,=,,,,TVAZ
2024_DPV_361419,361419_5MADISNVL TN_161,Generation Participation Factor,1,,-,1,,,,=,,,,TVAZ
2024_DPV_361454,361454_6YOUNG GA_230,Generation Participation Factor,1,,-,1,,,,=,,,,TVAZ
2024_DPV_361474,361474_5RANGER NC T_161,Generation Participation Factor,1,,-,1,,,,=,,,,TVAZ
2024_DPV_361482,361482_5ESTILL SPGS_161,Generation Participation Factor,1,,-,1,,,,=,,,,TVAZ
2024_DPV_361530,361530_6BATTLFLD GA_230,Generation Participation Factor,1,,-,1,,,,=,,,,TVAZ
2024_DPV_361533,361533_5HAYESVL NC_161,Generation Participation Factor,1,,-,1,,,,=,,,,TVAZ
2024_DPV_361551,361551_5PIONEER TP_161,Generation Participation Factor,1,,-,1,,,,=,,,,TVAZ
2024_DPV_361564,361564_5BOYNTON TAP_161,Generation Participation Factor,1,,-,1,,,,=,,,,TVAZ
2024_DPV_365305,365305_5SAUNDERSVLE_161,Generation Participation Factor,1,,-,1,,,,=,,,,TVAZ
2024_DPV_380005,380005_8UNION CITY_500,Generation Participation Factor,1,,-,1,,,,=,,,,SOCO
2024_DPV_380015,380015_8THALMANN_500,Generation Participation Factor,1,,-,1,,,,=,,,,SOCO
2024_DPV_380016,380016_8OHARA_500,Generation Participation Factor,1,,-,1,,,,=,,,,SOCO
2024_DPV_380018,380018_8SCHERER_500,Generation Participation Factor,1,,-,1,,,,=,,,,SOCO
2024_DPV_380022,380022_8VILLA RICA_500,Generation Participation Factor,1,,-,1,,,,=,,,,SOCO
2024_DPV_380024,380024_8N TIFTON_500,Generation Participation Factor,1,,-,1,,,,=,,,,SOCO
2024_DPV_380025,380025_8MCGRAU FORD_500,Generation Participation Factor,1,,-,1,,,,=,,,,SOCO
2024_DPV_380033,380033_6ADAMSVILLE_230,Generation Participation Factor,1,,-,1,,,,=,,,,SOCO
2024_DPV_380045,380045_6WIEUCA RD_230,Generation Participation Factor,1,,-,1,,,,=,,,,SOCO
2024_DPV_380051,380051_6WOODLAWN_230,Generation Participation Factor,1,,-,1,,,,=,,,,SOCO
2024_DPV_380074,380074_6MORROW B1_230,Generation Participation Factor,1,,-,1,,,,=,,,,SOCO
2024_DPV_380080,380080_6GRADY_230,Generation Participation Factor,1,,-,1,,,,=,,,,SOCO
2024_DPV_380084,380084_6FAIRBURN 1_230,Generation Participation Factor,1,,-,1,,,,=,,,,SOCO
2024_DPV_380086,380086_6CUMMING_230,Generation Participation Factor,1,,-,1,,,,=,,,,SOCO
2024_DPV_380087,380087_6R_VANNA_230,Generation Participation Factor,1,,-,1,,,,=,,,,SOCO
2024_DPV_380091,380091_6MIDDLE FORK_230,Generation Participation Factor,1,,-,1,,,,=,,,,SOCO
2024_DPV_380099,380099_6NEW HAVEN_230,Generation Participation Factor,1,,-,1,,,,=,,,,SOCO
2024_DPV_380100,380100_6E SOCIALCIR_230,Generation Participation Factor,1,,-,1,,,,=,,,,SOCO
2024_DPV_380102,380102_6E WATKNS B1_230,Generation Participation Factor,1,,-,1,,,,=,,,,SOCO
2024_DPV_380103,380103_615TH ST_230,Generation Participation Factor,1,,-,1,,,,=,,,,SOCO
2024_DPV_380113,380113_6PEACH ORCHD_230,Generation Participation Factor,1,,-,1,,,,=,,,,SOCO
2024_DPV_380116,380116_6WILSON_230,Generation Participation Factor,1,,-,1,,,,=,,,,SOCO
2024_DPV_380117,380117_6WAYNESBORO_230,Generation Participation Factor,1,,-,1,,,,=,,,,SOCO
2024_DPV_380119,380119_6WRENS_230,Generation Participation Factor,1,,-,1,,,,=,,,,SOCO
2024_DPV_380120,380120_6STATBORO B1_230,Generation Participation Factor,1,,-,1,,,,=,,,,SOCO
2024_DPV_380124,380124_6LAGRANGE B2_230,Generation Participation Factor,1,,-,1,,,,=,,,,SOCO
2024_DPV_380128,380128_6HOMELAND_230,Generation Participation Factor,1,,-,1,,,,=,,,,SOCO
2024_DPV_380129,380129_6S COWETA_230,Generation Participation Factor,1,,-,1,,,,=,,,,SOCO
2024_DPV_380131,380131_6FIRST AV B1_230,Generation Participation Factor,1,,-,1,,,,=,,,,SOCO
2024_DPV_380134,380134_6BUTLER_230,Generation Participation Factor,1,,-,1,,,,=,,,,SOCO
2024_DPV_380135,380135_6GAILLARD PR_230,Generation Participation Factor,1,,-,1,,,,=,,,,SOCO
2024_DPV_380137,380137_6PITTS_230,Generation Participation Factor,1,,-,1,,,,=,,,,SOCO
2024_DPV_380140,380140_6N AMERIC B1_230,Generation Participation Factor,1,,-,1,,,,=,,,,SOCO
