Node,Voltage
348832_4GREENVILLE_138,138
348833_4S CENTRALIA_138,138
348834_4ASHLEY_138,138
348835_4NASON PT TP_138,138
348836_4WEST SALEM_138,138
348837_4CONSOL COAL_138,138
348838_4BLUFF CITY_138,138
348839_4HILLSBENERG_138,138
348840_4OKAWVILLE_138,138
348841_4WALTON TP_138,138
348842_4SCLINTON TP_138,138
348843_4OLD DANVERS_138,138
348845_4CLINTON TAP_138,138
348846_7CLINTON_345,345
348847_7BROKAW_345,345
348848_4BROKAW_138,138
348850_7MAROA E JCT_345,345
348851_7OREANA_345,345
348852_4OREANA_138,138
348853_4ADM NORTH_138,138
348854_4MCLEAN CO_138,138
348855_2WTILS69_69,69
348856_7LATHAM_345,345
348857_4LATHAM_138,138
348858_4MONSANTO TP_138,138
348859_4LATHAM SJCT_138,138
348860_4ELANESV_TAP_138,138
348861_4ILLIOPLS TP_138,138
348862_4N DECATUR W_138,138
348863_4N DECATUR E_138,138
348864_4N 27TH ST_138,138
348865_4DECATUR JCT_138,138
348866_4E MAIN ST_138,138
348867_4ROUTE 51_138,138
348868_4ROUTE 51 TP_138,138
348869_4MOWEAQUA TP_138,138
348870_4CATERPILLAR_138,138
348872_4MT ZION 121_138,138
348873_4MT ZION PPG_138,138
348874_4S BLMNGTN_3_138,138
348875_4LILLY_138,138
348876_4CLINTN RT54_138,138
348877_4COUNTY HY20_138,138
348878_4NORMAL EAST_138,138
348879_4WASHNGTN ST_138,138
348880_4EL PASO TAP_138,138
348881_4MINONK TAP_138,138
348882_7RISING_345,345
348883_4RISING_138,138
348884_4WEEDMAN_138,138
348885_7BUNSONVILLE_345,345
348886_4BUNSONVILLE_138,138
348887_7SIDNEY_345,345
348888_4SIDNY1_138,138
348889_4S BLMNGTN_1_138,138
348890_4VERMILION_138,138
348891_4ST FARM TP1_138,138
348892_4ST FARM TP2_138,138
348893_4TILTON EC_138,138
348894_4VERMSTR_1,1
348895_4WTILTON_S_138,138
348896_4MOHOMET_TAP_138,138
348897_4MAHOMET_138,138
348898_4N LEROY TAP_138,138
348899_4LEVERETT RD_138,138
348900_4N CHAMPGN E_138,138
348901_4N CHAMPGN W_138,138
348902_4SWCAMPUS_138,138
348903_4PERKINS RD_138,138
348904_4MIRA_138,138
348905_4MIRA TAP_138,138
348906_4BONDVILLE_138,138
348907_4HAVANA W_138,138
348908_4HAVANA E_138,138
348909_4TURRIS COAL_138,138
348910_4FOGARTY_138,138
348911_4WTILTON_N_138,138
348912_4JACKSNVL IP_138,138
348913_4CB BROKW TP_138,138
348914_4CB TWNDA TP_138,138
348915_4E GALESBG N_138,138
348916_4MONM BLVD E_138,138
348917_4CASTRO_JCT_138,138
348918_4HENNEPIN S_138,138
348919_4LTV STL NTP_138,138
348920_4LTV STL ETP_138,138
348921_4PRINCETN TP_138,138
348922_4PRINCETON_138,138
348923_4KEWANEE N_138,138
348924_4KEWANEE STP_138,138
348925_4RICHLND JCT_138,138
348926_4OGLESBY AUX_138,138
348927_4OTTAWA_138,138
348928_4HICKOK_138,138
348929_4N LASALLE_138,138
348930_4LASALLE_138,138
348931_4MARSEILLES_138,138
348932_4OTTAWA JCT_138,138
348933_4ESK TAP_138,138
348934_4HENNEPIN N_138,138
348935_4OGLESBY MN_138,138
348936_4WEDRON_138,138
348937_4N ALTON_138,138
348938_4S OTTAWA_138,138
348939_4AIRPRODUCTS_138,138
348940_4VERMSTR_1,1
348944_7SANDBURG_345,345
348945_4E GALESBG S_138,138
348946_4MONM BLVD W_138,138
348948_5SANDBURG_161,161
348949_5MERCER_161,161
348950_4ELKHART JCT_138,138
348951_4WINDSOR TP_138,138
348955_4S BLMNGTN_2_138,138
348956_4SUGARCK_138,138
348957_1SGCK2_34.5,34.5
348958_1SGCKG2_0.7,0.7
348959_1SGCK1_34.5,34.5
348960_1SGCKG1_0.7,0.7
348962_4KEEMIN_138,138
348970_4ADM_HANS_138,138
348971_4ADM_FPK_138,138
348972_4SANDBURG_138,138
348974_4KEWANEE S_138,138
348975_4BISHOP HILL_138,138
348976_1BISHOP H1_34.5,34.5
348978_1BISHOP HG1_0.6,0.6
348987_7FARADAY_345,345
348988_4FARADAY_138,138
349100_4CLINT ERAT_138,138
349101_1CLINTON G1_22,22
349106_1HENNEPIN G1_13.8,13.8
349107_1HENNEPIN G2_15.5,15.5
349110_1VERMILION 3_13.8,13.8
349114_1WOOD RIV G4_13.8,13.8
349115_1WOOD RIV G5_20,20
349121_1HAVANA G6_20,20
349122_1TILTON G1_13.8,13.8
349123_1TILTON G2_13.8,13.8
349124_1TILTON G3_13.8,13.8
349125_1TILTON G4_13.8,13.8
349126_1BALDWIN G1_20,20
349127_1BALDWIN G2_18,18
349128_1BALDWIN G3_24,24
349129_1PR STATE G1_24.5,24.5
349130_1PR STATE G2_24.5,24.5
349131_1WHITEOAK G1_0.6,0.6
349195_4CALF WF_138,138
349196_1CALF G1_0.69,0.69
349197_1CALF G2_0.69,0.69
349198_1CALF H1_34.5,34.5
349199_1CALF H2_34.5,34.5
349200_1VERMILION_13.8,13.8
349201_2VERMILION_69,69
349204_1WHITEOAK CB_34.5,34.5
349265_7SBLOOMGTN_345,345
349267_4HEYWORTH_138,138
349401_4CONOCO TP_138,138
349402_4CONOCO_AM_138,138
349404_4CON1-3TP_138,138
349501_2EDWARDS1_69,69
349502_2RS WALL_69,69
349504_2 HUFF_69,69
349505_4HUFF_138,138
349508_2BART N BUS_69,69
349520_2ADAMS_AM_69,69
349523_2HINES_69,69
349529_2STERLING-NW_69,69
349539_2EDWARD2_69,69
349540_2EASTERN_69,69
349547_2HWTHRNSWCAP_69,69
349548_2HAWTHORN_69,69
349549_2HWTHRNCAPON_69,69
349555_2BUSH_69,69
349575_2CINCNATI_69,69
349584_2TAZEWELL_69,69
349588_2HALLOCK_69,69
349594_2MARSHALL_69,69
349608_2FARGO_69,69
349630_1EDE GEN1_16.5,16.5
349631_1EDE GEN2_20,20
349632_1EDE GEN3_22,22
349633_1DCK GEN1_22,22
349637_4EDWARDS3_138,138
349638_4KEYSTONE_138,138
349639_4RSW EAST_138,138
349640_4CAT SUB1_138,138
349641_4TAZEWELL_138,138
349643_4CAT SUB2_138,138
349644_4HINES_138,138
349646_4EASTERN_138,138
349647_4CAT MAP_138,138
349648_4CAT TAP_138,138
349650_4FARGO_138,138
349651_4RADNOR_138,138
349652_4PIONEERC_138,138
349653_4ALTA_138,138
349654_4CAT MOSS_138,138
349655_4HALLOCK_138,138
349656_4SPNG BAY_138,138
349657_4HOLLAND_138,138
349658_4E SPFLD_138,138
349659_4KICKAPOO_138,138
349660_4MCGRATH_138,138
349661_7DUCK CRK_345,345
349662_7TAZEWELL_345,345
349674_4E PEORIA_138,138
349675_4MASON_138,138
349676_4FLINT_138,138
349677_4LIMIT_138,138
349689_1KICKAPO3_34.5,34.5
349690_1KICKAPO5_34.5,34.5
349691_1E SPFLD_34.5,34.5
349692_1MASON_34.5,34.5
349693_1KICKAPOO D_12.47,12.47
349700_7LANSVLAM_345,345
349701_4LANVL AM_138,138
349708_1LIMIT_12.47,12.47
349709_1MCGRATH_12.47,12.47
349721_4SANJOSERAIL_138,138
349722_4RAIL SPLITR_138,138
349723_1RAIL SPLITR_34.5,34.5
349724_1RAILSPLITG1_0.6,0.6
349725_4HIRAM_138,138
349730_7FARGO_345,345
349740_7MAPLE RIDGE_345,345
349751_1MEDINA1_13.8,13.8
349752_1MEDINA2_13.8,13.8
349753_1MEDINA2TX_13.8,13.8
349754_1CAT U200_13.8,13.8
349755_1MEDINA3TX_13.8,13.8
349756_1CAT U300_13.8,13.8
349900_4WINCHESTER_138,138
349902_4WINCHESTR2_138,138
349903_4ST. ANTHONY_138,138
349912_4PITTSFIELD_138,138
349913_4LIBERTY_138,138
349916_2WNCHST DIST_69,69
349917_2E HANIBL TP_69,69
349918_2NAPLES LN E_69,69
349919_2NAPLES LN W_69,69
349920_2KAMPSVLLE E_69,69
349921_2KAMPSVILE W_69,69
349922_2HADLEY BKR_69,69
349923_2BLUFF HALL_69,69
349924_2JACKSONVILE_69,69
349925_2BIG SWAN W_69,69
349926_2BIG SWAN E_69,69
349927_2MURAYVL JCT_69,69
349928_2ST. ANTHONY_69,69
349929_2QUINCY SUB_69,69
349930_2BURTON SUB_69,69
349931_2QUINCY JCT_69,69
349932_2BURTON TAP_69,69
349933_2ADAMS PPI_69,69
349936_2KELERVL JCT_69,69
349939_2HILVIEW TAP_69,69
349940_2KAMPSVILLE_69,69
349941_2PEARL PLANT_69,69
349942_2PEARL DIST_69,69
349943_2PITTSFLD SW_69,69
349944_2WINCHESTER_69,69
349945_2NORTNVL TAP_69,69
349946_2ORTNVL SUB_69,69
349947_2PISGAH TAP_69,69
349948_2PISGAH SUB_69,69
349949_2BERLIN SUB_69,69
349950_2AMOS PPI_69,69
349951_2GLENARM REC_69,69
349952_2SALSBURY_69,69
349953_2ATHENS SUB_69,69
349954_2ATHENS TAP_69,69
349955_2BARCLAY_69,69
349956_2LANESVILLE_69,69
349957_2E LANESVILE_69,69
349958_2SMITH JCT E_69,69
349959_2SMITH JCT W_69,69
349960_2PEARL TAP_69,69
349961_2ELDARA JCT_69,69
349962_2NEW CANTON_69,69
349963_2KELERVL SUB_69,69
349964_2E HANNIBAL_69,69
349965_2HADLEY DIST_69,69
349966_1PEARL GT_13.8,13.8
349970_2CAROLTN TAP_69,69
349971_2ELDRED SUB_69,69
349972_2CAROLTN SUB_69,69
349973_2GRENFLD TAP_69,69
349974_2GRENFLD SUB_69,69
349975_2MRV GFD JCT_69,69
349976_2MURAYVL SUB_69,69
349977_2NELLYVL TAP_69,69
349978_2NELLYVL SUB_69,69
349979_2ARENZVILLE_69,69
349980_2NAPLES SUB_69,69
349981_2GRIGSVL SUB_69,69
349982_2PITSFLD DST_69,69
349986_2SHERMAN_69,69
349987_2TOLLGATE_69,69
349988_2ATLAS_69,69
349991_2HILVIEW SUB_69,69
349992_4ALSEY PPI_138,138
349993_1ALSEY G1-2_13.8,13.8
349994_1ALSEY G3-G4_13.8,13.8
349995_1ALSEY G5_13.8,13.8
349996_4E LANESVLLE_138,138
349998_2WINCHESTR2_69,69
351001_5JOPPA N_161,161
351002_5JOPPA S_161,161
351003_5JOPPA TS_161,161
351004_5JOPTAPX_161,161
351005_5JOPTAPY_161,161
351006_5JOPPA SR_161,161
351008_5W1 TAP_161,161
351021_JOPPA #1_20,20
351022_JOPPA #2_20,20
351023_JOPPA #3_20,20
351024_JOPPA #4_20,20
351025_JOPPA #5_20,20
351026_JOPPA #6_20,20
351030_5JOPPA GT_161,161
351031_JOPPA G1_13.8,13.8
351032_JOPPA G2_13.8,13.8
351033_JOPPA G3_13.8,13.8
351035_JOPPAG45_13.8,13.8
247712_05SULLIVAN_345,345
249500_08AMO_345,345
249501_08BATESV_345,345
249502_08BEDFRD_345,345
249503_08CAY CT_345,345
249504_08CAYSUB_345,345
249505_08CAYUGA_345,345
249506_08COLMBU_345,345
249507_08DEEDSV_345,345
249508_08DRESSR_345,345
249509_08DUFF_345,345
249510_08GIBSON_345,345
249511_08GRNBOR_345,345
249512_08GWYNN_345,345
249513_08HORTVL_345,345
249514_08LOST R_345,345
249515_08NOBLSV_345,345
249516_08NUCOR_345,345
249517_08PRESCT_345,345
249518_08QUALTC_345,345
249519_08CAYSTR_1,1
249520_08SPEED_345,345
249521_08SUGCRK_345,345
249522_08VERM M_345,345
249523_08WALTON_345,345
249524_08WESTW2_345,345
249525_08WESTWD_345,345
249526_08WHEAT_345,345
249527_08VERSTR_1,1
249528_08VERSTR_1,1
249529_08WHITST_345,345
249530_08EDWDSP_345,345
249531_08FRNCSC_345,345
249532_08TRIMBL_345,345
249533_08VERSTR_1,1
249534_08VERSTR_1,1
249535_08WHESTR_1,1
249536_08WHESTR_1,1
249604_08ATTICA_230,230
249605_08BLOOM_230,230
249606_08CAR JT_230,230
249607_08CAR146_230,230
249608_08CAYUGA_230,230
249609_08CLARK_230,230
249610_08CLINT_230,230
249611_08COL N_230,230
249612_08COLMBU_230,230
249613_08DENOIS_230,230
249614_08FIVE P_230,230
249615_08FRNKFT_230,230
249616_08FRNKLN_230,230
249617_08GALAGH_230,230
249618_08GEIST_230,230
249619_08GRNTWN_230,230
249620_08KOEAST_230,230
249621_08KOK HP_230,230
249622_08BLOSTR_1,1
249623_08LAFAYE_230,230
249624_08LOGNPT_230,230
249625_08NEWLON_230,230
249626_08NOBLSV_230,230
249627_08PER SE_230,230
249628_08PUMPCT_230,230
249629_08SPENCR_230,230
249630_08STAUTN_230,230
249631_08THRNTN_230,230
249632_08VDSBRG_230,230
249633_08WAB R_230,230
249634_08WALTON_230,230
249635_08WEBSTE_230,230
249636_08WHTSVL_230,230
249637_08DURBIN_230,230
249638_08TIPTN_230,230
249639_08KOKHP2_230,230
249640_08BLOOM2_230,230
249641_08COLSTR_1,1
249642_08COLSTR_1,1
249643_08HILSDN_230,230
249644_08COLSTR_1,1
249645_08COLSTR_1,1
249646_08LAFSTR_1,1
249647_08PERSTR_1,1
249648_08SPESTR_1,1
249649_08WABSTR_1,1
249650_08KOKSTR_1,1
249677_08FVPTS2_138,138
249678_08AESTLE_138,138
249679_08AETJCT_138,138
249680_08AIRDJ_138,138
249681_08AIRPRT_138,138
249682_08AIRWEJ_138,138
249683_08ALCOAJ_138,138
249684_08ALENJ2_138,138
249685_08ALENJT_138,138
249686_08AMAXCH_138,138
249687_08ANCNDA_138,138
249688_08APEXTR_138,138
249689_08ARSENJ_138,138
249690_08AYSHIJ_138,138
249691_08BATESV_138,138
249692_08BEDFRD_138,138
249693_08BEN_138,138
249694_08BLMNGT_138,138
249695_08BLMTN_138,138
249696_08BLMWST_138,138
249697_08BLOMNW_138,138
249698_08BRNTJT_138,138
249699_08BTHLEA_138,138
249700_08CADIZ_138,138
249701_08BATSTR_1,1
249702_08CF IND_138,138
249703_08CHRYS1_138,138
249704_08CHRYS2_138,138
249705_08CHRYS3_138,138
249706_08CLK MR_138,138
249707_08CLKMRJ_138,138
249708_08CLOVDL_138,138
249709_08CLRKSV_138,138
249710_08CNCRD1_138,138
249711_08CNCRD2_138,138
249712_08CNITJ1_138,138
249713_08COLMBU_138,138
249714_08CONERV_138,138
249715_08CRAWF_138,138
249716_08CRAWMU_138,138
249717_08CUMBAV_138,138
249718_08DELBK2_138,138
249719_08DELCO_138,138
249720_08DILMAN_138,138
249721_08DRESSR_138,138
249722_08EDWRDS_138,138
249723_08FAIRVW_138,138
249724_08FARMSJ_138,138
249725_08FRAITU_138,138
249726_08FRLICK_138,138
249727_08FRT JT_138,138
249728_08FRTRDG_138,138
249729_08FVPTS1_138,138
249730_08GALAGH_138,138
249731_08GCSTJ2_138,138
249732_08GFDFJT_138,138
249733_08GIB_138,138
249734_08GNCSTJ_138,138
249735_08GNCSTL_138,138
249736_08GRDALE_138,138
249737_08GRN VY_138,138
249738_08GRNBOR_138,138
249739_08GRNFLD_138,138
249740_08GRNSBR_138,138
249741_08GRTOW2_138,138
249742_08GRTOWN_138,138
249743_08HARDSB_138,138
249744_08HARTL_138,138
249745_08HASTPK_138,138
249746_08HE FLD_138,138
249747_08HE GRN_138,138
249748_08HE STJ_138,138
249749_08HEBLTR_138,138
249750_08HEBNTP_138,138
249751_08HEBRND_138,138
249752_08HEBVST_138,138
249753_08HEFARM_138,138
249754_08HEHIDN_138,138
249755_08HENCO_138,138
249756_08HEOWEN_138,138
249757_08HEWSTP_138,138
249758_08HNOVER_138,138
249759_08HNTNGT_138,138
249760_08HUNTRF_138,138
249761_08CLOSTR_1,1
249762_08JASONV_138,138
249763_08JEFF_138,138
249764_08KLONDK_138,138
249765_08KO IN4_138,138
249766_08KO IN5_138,138
249767_08KO IN6_138,138
249768_08KOKOMO_138,138
249769_08KY AVE_138,138
249770_08LAF 1_138,138
249771_08LAF 2_138,138
249772_08LAF SE_138,138
249773_08LAFALC_138,138
249774_08LAFCAT_138,138
249775_08LAFCIN_138,138
249776_08LAFGFD_138,138
249777_08LAFHAG_138,138
249778_08LAFSOU_138,138
249779_08LAKHOL_138,138
249780_08LAPEL_138,138
249781_08LAPLJT_138,138
249782_08LAUREL_138,138
249783_08LEWSVL_138,138
249784_08LINTON_138,138
249785_08LKHOLJ_138,138
249786_08LNSTAR_138,138
249787_08LNTONJ_138,138
249788_08LOUCEM_138,138
249789_08LOUCMJ_138,138
249790_08LSTARJ_138,138
249791_08MADISN_138,138
249792_08MADMIC_138,138
249793_08MADWST_138,138
249794_08MAIN J_138,138
249795_08MAINST_138,138
249796_08MAPLE_138,138
249797_08MARGET_138,138
249798_08MARKJT_138,138
249799_08MCOMFT_138,138
249800_08MIER_138,138
249801_08MILLTO_138,138
249802_08MNTAVE_138,138
249803_08MOHAWK_138,138
249804_08MRKLND_138,138
249805_08MTABOR_138,138
249806_08NA JCT_138,138
249807_08NACNTR_138,138
249808_08NALBNY_138,138
249809_08NCHRYS_138,138
249810_08NEWCAS_138,138
249811_08NOBSVL_138,138
249812_08NV W J_138,138
249813_08NVRNON_138,138
249814_08NVWEST_138,138
249815_08NW TAP_138,138
249816_08NW TP1_138,138
249817_08NW TP2_138,138
249818_08OBRIEN_138,138
249819_08OBRJCT_138,138
249820_08OKLND_138,138
249821_08PARKCO_138,138
249822_08PEABJT_138,138
249823_08PEAHAW_138,138
249824_08PEAHJT_138,138
249825_08PEATAP_138,138
249826_08PFIZJT_138,138
249827_08PLAIN_138,138
249828_08PLESNT_138,138
249829_08PRD NW_138,138
249830_08PRNCTN_138,138
249831_08PURDUE_138,138
249832_08REA MA_138,138
249833_08REAMAG_138,138
249834_08ROCKVL_138,138
249835_08SCTBRG_138,138
249836_08SDCTJ1_138,138
249837_08SDCUTJ_138,138
249838_08SEY IN_138,138
249839_08SEYINJ_138,138
249840_08SEYMOU_138,138
249841_08SHBY J_138,138
249842_08SHBYNE_138,138
249843_08SHBYSW_138,138
249844_08SHOALS_138,138
249845_08SHOLJT_138,138
249846_08SHWSIC_138,138
249847_08SNBORN_138,138
249848_08SNDCUT_138,138
249849_08SOUTHJ_138,138
249850_08SPEED_138,138
249851_08SPELTV_138,138
249852_08SPNGBR_138,138
249853_08STALYN_138,138
249854_08STAUTN_138,138
249855_08STILVL_138,138
249856_08SUBARU_138,138
249857_08T S 1_138,138
249858_08TECT J_138,138
249859_08TH EST_138,138
249860_08THALEN_138,138
249861_08THPFIZ_138,138
249862_08TIPCNJ_138,138
249863_08TIPLAB_138,138
249864_08TTCPPE_138,138
249865_08VIGO I_138,138
249866_08VIN_138,138
249867_08VIN J_138,138
249868_08W LAF_138,138
249869_08WAB R_138,138
249870_08WABASH_138,138
249871_08WASH J_138,138
249872_08WASHMU_138,138
249873_08WESTW2_138,138
249874_08WESTWD_138,138
249875_08WHITEH_138,138
249876_08WHTFLD_138,138
249877_08WILM J_138,138
249878_08WIMNTN_138,138
249879_08WTR ST_138,138
249880_08CLOETH_138,138
249881_08HEOWNN_138,138
249882_08LINDEN_138,138
249883_08LINDNT_138,138
249884_08SHDLND_138,138
249885_08HEDURG_138,138
249886_08EDWRDV_138,138
249887_08WVCVAL_138,138
249888_08BLMGRR_138,138
249889_08QUALTC_138,138
249890_08CONSTR_1,1
249891_08BRWNSB_138,138
249892_08AVONEA_138,138
249893_08DRESTR_1,1
249894_08AVONSO_138,138
249895_08EDWSTR_1,1
249896_08PLFLDE_138,138
249897_08MANHTN_138,138
249898_08VIGOST_138,138
249899_08BATCAP_138,138
249900_08BLMCAP_138,138
249901_08CLOCAP_138,138
249902_08CLRCAP_138,138
249903_08COLCAP_138,138
249904_08CRACAP_138,138
249905_08EDWCAP_138,138
249906_08HASCAP_138,138
249907_08LA1CAP_138,138
249908_08LA2CAP_138,138
249909_08SEYCAP_138,138
249910_08SPECAP_138,138
249911_08STACAP_138,138
249912_08WVWEA_138,138
249913_08HEVEST_138,138
249914_08WEISBG_138,138
249915_08WASHM2_138,138
249916_08CAMPBG_138,138
249917_08BRUCEV_138,138
249918_08WVCOFM_138,138
249919_08RIVRGC_138,138
249920_08CRANES_138,138
249921_08RVSRDJ_138,138
249922_08AIRWST_138,138
249923_08JEFRSJ_138,138
249924_08RIVRGJ_138,138
249925_08BDFRD2_138,138
249926_08BDFRD3_138,138
249927_08HENPRT_138,138
249928_08HNTSTR_1,1
249929_08HNTSTR_1,1
249930_08NALSTR_1,1
249931_08NALSTR_1,1
249932_08NEWSTR_1,1
249933_08NEWSTR_1,1
249934_08OKLSTR_1,1
249935_08SEYSTR_1,1
249936_08SEYSTR_1,1
249937_08WABSTR_1,1
249938_08WABSTR_1,1
249939_08WABSTR_1,1
250078_08EBNSTR_1,1
250089_08EMWSTR_1,1
250130_08P.USTR_1,1
250235_0812STJT_69,69
250236_08750RRJ_69,69
250237_089THAVE_69,69
250238_08ADVANC_69,69
250239_08AKRON_69,69
250240_08AMO69_69,69
250241_08ANDERS_69,69
250242_08ANDRGR_69,69
250243_08ANDRSJ_69,69
250244_08ANDREW_69,69
250245_08ARCADI_69,69
250246_08ARCADN_69,69
250247_08ARLNGJ_69,69
250248_08ATI230_69,69
250249_08ATTERB_69,69
250251_08ATTI23_69,69
250252_08ATTI69_69,69
250253_08ATT691_69,69
250254_08ATT692_69,69
250255_08ATTICN_69,69
250256_08AUSTIN_69,69
250257_08AUSTNN_69,69
250258_08AVERIT_69,69
250263_08AZALIA_69,69
250264_08BARGHR_69,69
250265_08BATE N_69,69
250266_08BATTEP_69,69
250267_08BATTPJ_69,69
250268_08BATSVL_69,69
250269_08BATTLJ_69,69
250270_08BATTLE_69,69
250271_08BBFRNC_69,69
250272_08BCKNLJ_69,69
250273_08BEANJT_69,69
250274_08BED25_69,69
250275_08BED25J_69,69
250276_08BEDBYD_69,69
250277_08BEDCF3_69,69
250278_08BEDCF4_69,69
250279_08BEDCFJ_69,69
250280_08BEDCF1_69,69
250281_08BEDCF2_69,69
250282_08BEDFRD_69,69
250283_08BEDJCJ_69,69
250285_08BELLVL_69,69
250286_08BICKNL_69,69
250287_08BILNGS_69,69
250288_08BILNGJ_69,69
250289_08BIPPUS_69,69
250290_08BLDUN1_69,69
250291_08BLDUN2_69,69
250292_08BLGE_69,69
250293_08BLGEJ_69,69
250294_08BLGESJ_69,69
250295_08BLMEAD_69,69
250296_08BLMFIE_69,69
250297_08BLMROG_69,69
250298_08BLMTON_69,69
250299_08BLMWST_69,69
250300_08BLOTSJ_69,69
250301_08BLOTIS_69,69
250302_08BLSMTH_69,69
250303_08BOLIVR_69,69
250304_08BOONEC_69,69
250305_08BORDEN_69,69
250306_08BORDNJ_69,69
250307_08BRAZIL_69,69
250308_08BRAZLE_69,69
250309_08BRBGNJ_69,69
250310_08BRINGH_69,69
250311_08BROCKG_69,69
250312_08BROOKJ_69,69
250313_08BROKLN_69,69
250314_08BROOKV_69,69
250315_08BRNSBN_69,69
250316_08BRWTSS_69,69
250317_08BRWNST_69,69
250319_08BUNKRH_69,69
250320_08BUNKRJ_69,69
250321_08BURROW_69,69
250322_08CADIZ_69,69
250323_08CAMBRG_69,69
250324_08CARBON_69,69
250325_08CARBNJ_69,69
250326_08CARBNW_69,69
250327_08CARM69_69,69
250328_08CARGLF_69,69
250329_08CARROH_69,69
250330_08CARHMP_69,69
250331_08CARSHL_69,69
250332_08CARSHJ_69,69
250333_08CARSP1_69,69
250334_08CARSP2_69,69
250335_08CARMTN_69,69
250336_08CARTN1_69,69
250337_08CARTN6_69,69
250338_08CARTHG_69,69
250339_08HESOLR_69,69
250340_08CAYSUB_69,69
250341_08CAY69_69,69
250342_08CEMNTQ_69,69
250343_08CENMCJ_69,69
250344_08CENMCM_69,69
250345_08CENTVL_69,69
250346_08GCMANF_69,69
250347_08CHARLS_69,69
250348_08CHERYG_69,69
250349_08CHRLEJ_69,69
250350_08CHRYN1_69,69
250351_08CHRYN3_69,69
250352_08CHRYS2_69,69
250353_08CHRYSJ_69,69
250354_08CHSTNT_69,69
250355_08CICERO_69,69
250356_08CLARKH_69,69
250357_08CLINTN_69,69
250358_08CLNTJT_69,69
250359_08CLNTN1_69,69
250360_08CLNTN2_69,69
250361_08CLNTN3_69,69
250362_08CLOVDL_69,69
250363_08CLRKSV_69,69
250364_08CLRKTP_69,69
250365_08CN30TH_69,69
250366_08CNTRTN_69,69
250367_08COLBRN_69,69
250368_08COLCLF_69,69
250369_08COLCLJ_69,69
250370_08COLCOM_69,69
250371_08COLE25_69,69
250372_08COLGLD_69,69
250373_08COLAMR_69,69
250374_08COLAMJ_69,69
250375_08COLMBU_69,69
250376_08COLMCH_69,69
250377_08COLNC_69,69
250378_08COLNRT_69,69
250379_08COLSOU_69,69
250380_08COLWST_69,69
250381_08CON B4_69,69
250382_08CON IL_69,69
250383_08CONERV_69,69
250384_08CON12J_69,69
250385_08CON12_69,69
250386_08CON30J_69,69
250387_08CONFRD_69,69
250388_08CONFRJ_69,69
250389_08CONNSE_69,69
250390_08CONSEJ_69,69
250391_08CONSJ2_69,69
250392_08CONTAP_69,69
250393_08CONVRS_69,69
250394_08COPEJ_69,69
250395_08CORYDN_69,69
250396_08CORYDJ_69,69
250397_08COVMUN_69,69
250398_08COVNGW_69,69
250399_08COXVIL_69,69
250400_08CPE TP_69,69
250401_08CRAN S_69,69
250402_08CRANEE_69,69
250403_08CRANEW_69,69
250404_08CRANEY_69,69
250405_08CRAWFV_69,69
250406_08CRAWFJ_69,69
250407_08CRM146_69,69
250408_08CRTHRV_69,69
250409_08DALLSJ_69,69
250410_08DANAJ_69,69
250411_08DANVIL_69,69
250412_08DANVLJ_69,69
250413_08DEDSVL_69,69
250414_08DEEDSV_69,69
250415_08DEERCR_69,69
250416_08DEERCJ_69,69
250417_08DENS C_69,69
250418_08DISKO_69,69
250419_08DLPH W_69,69
250420_08DRESSR_69,69
250421_08DRLNGT_69,69
250422_08DUDLYT_69,69
250423_08EARLYW_69,69
250424_08EASGLN_69,69
250425_08EDINBJ_69,69
250426_08EDNBGJ_69,69
250427_08EDINBM_69,69
250428_08EDNBRG_69,69
250429_08EDSPRT_69,69
250430_08ELETJ2_69,69
250431_08ELETSV_69,69
250432_08ELLTSJ_69,69
250433_08ELNORA_69,69
250434_08EMCKYJ_69,69
250436_08ERISTN_69,69
250437_08FFARGJ_69,69
250438_08FFJEFF_69,69
250439_08FFJEFT_69,69
250440_08FFPOTA_69,69
250441_08FFWSTJ_69,69
250442_08FILMOR_69,69
250443_08FSH26J_69,69
250444_08FSHERS_69,69
250445_08FSHRJ2_69,69
250446_08FSHRSN_69,69
250447_08FSHRSS_69,69
250448_08FLEX J_69,69
250449_08FLEXEL_69,69
250450_08FLORA_69,69
250451_08FLORAJ_69,69
250452_08FLT RC_69,69
250453_08FORTVL_69,69
250454_08FOUN_J_69,69
250455_08FOUNTC_69,69
250456_08FOUNTN_69,69
250457_08FRAK B_69,69
250458_08FRANKF_69,69
250459_08FFWEST_69,69
250460_08FRANKN_69,69
250461_08FRKFT_69,69
250462_08FRLNDJ_69,69
250463_08FRNCK_69,69
250464_08FRSYTH_69,69
250465_08GBRWSH_69,69
250466_08GCCEMY_69,69
250467_08GCEAST_69,69
250468_08GCEASJ_69,69
250469_08GCINDP_69,69
250470_08GCMAD1_69,69
250471_08GCMAD2_69,69
250472_08GCMAD_69,69
250473_08GCNORT_69,69
250474_08GEIST_69,69
250475_08GEMCRJ_69,69
250476_08GESSIJ_69,69
250477_08GIBMNJ_69,69
250478_08GLENWD_69,69
250479_08GNCSTL_69,69
250480_08GRNFD1_69,69
250481_08GRNFD2_69,69
250482_08GRNFRK_69,69
250483_08GRNHIL_69,69
250484_08GRNHLJ_69,69
250485_08GREENS_69,69
250486_08GREENV_69,69
250487_08GRGTWN_69,69
250488_08GRIAFB_69,69
250489_08GRIAPX_69,69
